title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Multi-agent collaborative path planning algorithm with reinforcement learning and combined prioritized experience replay in Internet of Things,https://dl.acm.org/doi/10.1016/j.compeleceng.2024.109193,0,research-article,ACM,2024,"ts•Collaborating on data collection through multi-mobile sinks reduces the average delay.•Multiple agents acquire optimal strategies through interactions with environment.•Improved experience replay strategy solves the problem of inefficient sampling.•The path planning algorithm increases the task completion rate in complex environment.AbstractAs one of the most promising research areas in the field of reinforcement learning, multi-agent collaborative decision-making faces the challenge of real-time control in dynamic environments. This paper focuses on the path planning problem of multi-mobile sink collaborative data collection in the Internet of Things. Based on the excellent collaborative decision-making performance of multi-agent deep deterministic policy gradients (MADDPG), a novel path planning algorithm is proposed in the constructed wireless sensor network model. Furthermore, a combined prioritized experience replay strategy is designed to increase the utilization of important experiences in MADDPG. Extensive experiments conducted in various conditions show that compared with traditional MADDPG and MADDPG with prioritized experience replay, the proposed algorithm demonstrates the best performance. The accelerated convergence speed, enhanced training effectiveness and shortened paths indicate the capability of the proposed algorithm in multi-agent collaborative path planning problem.Graphical abstractDisplay Omitted",none
EBR-RL: energy balancing routing protocol based on reinforcement learning for WSN,https://dl.acm.org/doi/10.1145/3412841.3442063,7,research-article,ACM,2021,"A Wireless Sensor Network (WSN) is a wireless network that monitors physical environment conditions through resource-constrained sensor nodes and delivers data to a sink node through the network. One of the most important constraints on sensor nodes is their limited power source, which consists of small and irreplaceable batteries. Energy conservation is thus a dominant factor in WSN. Therefore, when designing a routing protocol for WSNs, it is necessary to consider the energy constraint of sensor nodes. In this paper, we consider the energy constraint of sensor nodes and propose an Energy Balancing Routing Protocol using reinforcement learning. The performance of the proposed protocol is compared to other existing energy-efficient routing protocols and the results show that the proposed protocol performs better with regards to energy saving and network lifetime.",none
Battery and supercapacitor imperfections modeling and comparison for RF energy harvesting wireless sensor network,https://dl.acm.org/doi/10.1007/s11276-018-1831-z,4,research-article,ACM,2020,"In an energy harvesting communication system, the main challenge is to improve network lifetime and maximize throughput by allocating optimal power over a finite span of time, with varying channel and energy. Considering (1) causal state information (SI) of channel and energy (CSI and ESI) and (2) energy storage device imperfections, the problem of power allocation is solved using dynamic programming. As compared to the battery, the supercapacitor is a good alternative for network lifetime improvement, but the imperfections hinder the performance. In this paper, imperfections (storage inefficiency and energy leakage equation) are modeled for supercapacitor and battery. We consider a constant leakage rate for battery. Also, the imperfections of battery and supercapacitor are compared to find which imperfection of supercapacitor is a bottleneck in system performance in different settings (varying channel conditions). The analysis is supported by numerical results.",none
A parallel compact cat swarm optimization and its application in DV-Hop node localization for wireless sensor network,https://dl.acm.org/doi/10.1007/s11276-021-02563-9,7,research-article,ACM,2021,"Cat swarm optimization (CSO) has been applied to a variety of fields because of the better capacity of searching for optimum and higher robustness. However, the poor convergency and larger memory consumption are still core defects, which restricts the efficiency of optimization to a larger extent. A new heuristic algorithm named Parallel Compact Cat Swarm Optimization (PCCSO) with three separate communication strategies and the concept of the compact are presented in this article. The advantage of PCCSO is not only reflected in enhancing the ability of local search, but also in saving the computer memory. The experimental results on CEC2013 benchmark functions demonstrate that the PCCSO is always superior to PSO, CSO, and improved CSO in getting convergent. Then, the PCCSO is applied to DV-Hop to effectively improve the localization accuracy of unknown nodes while also saving WSN memory. The experimental results based on PCCSO from the different number of sensor nodes also illustrate that the PCCSO-DV-Hop shows a lower localization error compared to other optimization algorithms based on DV-Hop.",none
IoT Network with Energy Efficiency for Dynamic Sink via Reinforcement Learning,https://dl.acm.org/doi/10.1007/s11277-024-11355-1,0,research-article,ACM,2024,"In a society where better, cleaner power generation and management are needed, IoT devices and battery technologies have gained prominence. The Internet of Things (IoT) paradigm has revolutionized various industries by enabling seamless connectivity and data exchange among heterogeneous devices. However, the energy constraints of IoT devices, particularly in dynamic environments with mobile sinks, pose significant challenges to network performance and longevity. This article proposes a novel approach to enhance energy efficiency in IoT networks with dynamic sinks using reinforcement learning (RL). Better and more effective wireless communication methods could increase the lifespan of battery-powered devices and networks as these technologies advance. Compared to more conventional methods, the application of reinforcement learning can encourage even more advancements in these protocols. In order to elect cluster leaders and create clusters in a network of one hundred randomly generated nodes, a revised version of a previously suggested methodology will be presented in this study. Predictively moving the sink, or base station, from its fixed location in the middle of the plot will be the adjustment.",none
A study on data aggregation techniques in wireless sensor network in static and dynamic scenarios,https://dl.acm.org/doi/10.1007/s11334-019-00326-6,2,article,ACM,2019,"Small-size sensor nodes are used as the basic component for collecting and sending the data or information in the ad hoc mode in wireless sensor network (WSN). This network is generally used to collect and process data from different regions where the movement of human is very rare. The sensor nodes are deployed in such a region for collecting data using ad hoc network where, at any time, the unusual situation may happen or there is no fixed network that can work positively and provide any transmission procedure. The location may be very remote or some disaster-prone area. In disaster-prone zone, after disaster, most often no fixed network remains alive. In that scenario, the ad hoc sensor network is one of the reliable sources for collecting and transmitting the data from that region. In this type of situation, sensor network can also be helpful for geo-informatic system. WSN can be used to handle the disaster management manually as well as through an automated system. The main problem for any activity using sensor node is that the nodes are very much battery hunger. An efficient power utilization is required for enhancing the network lifetime by reducing data traffic in the WSN. For this reason, some efficient intelligent software and hardware techniques are required to make the most efficient use of limited resources in terms of energy, computation and storage. One of the most suitable approaches is data aggregation protocol which can reduce the communication cost by extending the lifetime of sensor networks. The techniques can be implemented in different efficient manners, but all are not useful in same application scenarios. More specifically, data can be collected by dynamic approach using rendezvous point (RP), and for that purpose, intelligent neural network-based cluster formation techniques can be used and for fixing the targeted base station, the ant colony optimization algorithm can be used. In this work, we have made a comprehensive study of such energy efficient integrated sensor-based system in order to achieve energy efficiency and to prolong network lifetime.",none
A tutorial on reinforcement learning in selected aspects of communications and networking,https://dl.acm.org/doi/10.1016/j.comcom.2023.05.019,0,review-article,ACM,2023,"Telecommunication systems are increasingly complex, dynamic, and heterogeneous. Tools are needed to efficiently support and automate complex control and management processes. Reinforcement learning becomes one of the most attractive and popular solutions applicable to a wide variety of different aspects of communications and networking. Its development is further boosted by the favorable conditions created by both the existing IT infrastructure and evolving network architectures.The aim of this tutorial is twofold. Firstly, to provide fundamentals regarding the Reinforcement Learning (RL) method. Secondly, to comprehensively study the examples of applying RL-based solutions to solve problems in different aspects of communications and networking. Studies are supplemented with additional explanations, figures and critical considerations, including pros and cons of using selected methods for particular purposes. This part uniquely complements the tutorial one and facilitates in-depth understanding of RL. Based on the conducted studies, we draw a comparative analysis, summaries and expected future research topics and challenges of using RL in communications and networking.Highlights•Comprehensive studies on examples of using Reinforcement Learning solutions in different aspects of communications.•Additional explanations, figures and critical considerations to facilitate understanding.•Theoretical fundamentals of Reinforcement Learning.",none
Energy Efficient and Delay Aware Optimization Reverse Routing Strategy for Forecasting Link Quality in Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-022-09982-7,1,research-article,ACM,2022,"Wireless Sensor Networks (WSNs) have a rapidly increasing number of applications due to the development of long-range low-powered wireless devices. Node decoupling for (NoRD) efficient power-supplying of nodes offers a evade network to avoid sleepy nodes (Chen and Pinkston in NoRD: Node-node decoupling for effective power-gating of on-chip nodes, in Intl, Symp, On Microarchitecture (MICRO), 2012). Though, it obtains a huge latency as well as restricted scalability. In addition, it enhances energy utilization. To defeat this problem, Energy Efficient and Delay Aware Optimization Reverse Routing Strategy (EEOS) is proposed for forecasting link quality in WSN. The main objective of this research is to design a Multi-hop Reverse Routing Technique in WSN. The reverse routing technique avoids the amount of retransmission. Forecasting link quality is used to measure the link quality by Estimating Communication Count (ECC), energy, and delay. This technique enhances routing, link stability, and energy efficiency and minimizes network congestion. It supports Quality of Service (QoS) necessities of energy control, traffic arrangement, and route allotment. In this scheme, the Signal-to-Interference and Noise Ratio (SINR) assists in measuring the quality of a wireless connection. In addition, the route link score is used to form the route from sender to receiver. The reverse routing also provides an efficient route. Simulation results prove that the EEOS minimizes both the delay and the energy utilization and increases the network throughput compared to the baseline protocol.",none
Optimizing Clustering in Wireless Sensor Networks: A Synergistic Approach Using Reinforcement Learning (RL) and Particle Swarm Optimization (PSO),https://dl.acm.org/doi/10.1007/s42979-024-03080-0,0,research-article,ACM,2024,"Significant research efforts are currently devoted to wireless sensor networks due to its broad range of applications. WSNs face various constraints, encompassing challenges related to communication, clustering management and the finite battery life of nodes. Thus, Energy conservation in such networks is indispensable. Given a constant energy consumption rate during information sensing and reception, the highest energy consumption among sensor nodes occurs during data transmission. One of promising solution to reduce energy consumption is organizing WSN in clusters. Clustering in Wireless Sensor Networks (WSN) involves grouping sensor nodes into clusters to facilitate efficient data aggregation, communication, and management within the network. This organizational structure helps optimize energy consumption, enhance scalability, and prolong the overall lifespan of the WSN. However determining the optimal criteria for selecting cluster heads is challenging, as it involves balancing energy efficiency, network connectivity, and load distribution. In this paper, a dual-phase approach is proposed, firstly Reinforcement learning (RL) approach has been applied to clustering in WSNs which enables nodes to autonomously adapt their clustering strategies, leading to more efficient and adaptive network configurations. Further Particle Swarm Optimization (PSO) can be utilized for cluster head selection in Wireless Sensor Networks (WSNs) to optimize the formation of clusters. The consideration of both local and global perspectives in the proposed approach results in a more balanced and efficient clustering solution. The outcomes of our experiments demonstrate the enhanced performance of the integrated approach as compared to traditional clustering algorithms. Results show considerable improvement in terms of reduced energy consumption, accuracy and efficiency in fault detection specifically tailored for Wireless Sensor Networks (WSNs). In addition the proposed algorithm show enhanced residual energy of the nodes compared to previous methods used.",none
"Deep Reinforcement Learning for intrusion detection in Internet of Things: Best practices, lessons learnt, and open challenges",https://dl.acm.org/doi/10.1016/j.comnet.2023.110016,1,article,ACM,2023,"The Internet of Things (IoT) scenario places important challenges even for deep learning-based intrusion detection systems. IoTs are highly heterogeneous networks in which multiple types of nodes and connections between them proliferate at a fast pace. From a deep learning perspective, such complexity translates into dynamic feature spaces where the extraction of semantic patterns and correlations among features may require sophisticated inductive biases to be learnt by gradient-based techniques. The research community has recently suggested using Deep Reinforcement Learning (DRL) as a potent approach to effectively identify cyber-threat attempts in IoTs.DRL consists of a Markov Decision Process-based meta-model that permits solving high-dimensional combinatorial optimization problems where differentiable supervisory signals may be absent. For this reason, multiple intelligent intrusion detection systems have been proposed for the IoT environment where high-level requirements are been pursued alongside the detection accuracy. These goals are related to optimizing the computational overhead, reducing power consumption at the edge, and preserving the privacy of sensitive information, among others.This survey offers a clear bird’s eye view of the most recent design choices for DRL-based intrusion detection systems with a focus on the specific context of IoT. Our aim is not only to offer an exhaustive taxonomy of design alternatives made by DRL practitioners in the field of Intrusion detection, but also to discuss the advantages and the effective deployment of each setting concerning real IoT environments. We hope this work would guide the researchers interested in Intrusion Detection for IoTs to establish solid criteria for the most effective usage of Deep Reinforcement Learning in their future work.Graphical abstractDisplay OmittedHighlights•Literature review on design of Intrusion Detection Systems for IoT based on Deep Reinforcement Learning.•Best practices, lessons learnt, and open challenges in this DRL research trend.•Conditions are identified upon which DRL may potentially benefit IoT Intrusion Detection pipelines.",none
