title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
QoS aware routing in body-to-body network for emergency medical care: issues and challenges,https://dl.acm.org/doi/10.1504/ijwmc.2019.101420,0,research-article,ACM,2019,"With the increase in frequencies and unpredictability of disasters worldwide, there is a necessity for novel ubiquitous communication systems enabling Emergency Medical Care (EMC) at the disaster site for e-triaging of the victims. It is necessary to give importance to the transmission of critical victims' data as opposed to non-critical victims' data, over the deployed communication system towards the medical caretaker at the disaster site. This needs the requirement of medical condition aware Quality-of-Service (QoS) support for the transmission of the heterogeneous type of medical data. This paper proposes the deployment of Body-to-Body network (BBN/B2B) to transmit medical data towards the healthcare professionals to perform e-triaging. Further, the paper focuses on the importance of medical condition aware probabilistic and differentiated flow specific and network-specific QoS support at BBN to improve the quality and speediness of the e-triage by analysing design criteria required by the routing protocol for BBN at EMC. The proposed approach is applicable to disaster management, mobile health monitoring, military, and sports training.",none
DeepGANTT: A Scalable Deep Learning Scheduler for Backscatter Networks,https://dl.acm.org/doi/10.1145/3583120.3586957,0,research-article,ACM,2023,"Novel backscatter communication techniques enable battery-free sensor tags to interoperate with unmodified standard IoT devices, extending a sensor network’s capabilities in a scalable manner. Without requiring additional dedicated infrastructure, the battery-free tags harvest energy from the environment, while the IoT devices provide them with the unmodulated carrier they need to communicate. A schedule coordinates the provision of carriers for the communications of battery-free devices with IoT nodes. Optimal carrier scheduling is an NP-hard problem that limits the scalability of network deployments. Thus, existing solutions waste energy and other valuable resources by scheduling the carriers suboptimally. We present DeepGANTT, a deep learning scheduler that leverages graph neural networks to efficiently provide near-optimal carrier scheduling. We train our scheduler with optimal schedules of relatively small networks obtained from a constraint optimization solver, achieving a performance within 3% of the optimum. Without the need to retrain, our scheduler generalizes to networks 6 × larger in the number of nodes and 10 × larger in the number of tags than those used for training. DeepGANTT breaks the scalability limitations of the optimal scheduler and reduces carrier utilization by up to compared to the state-of-the-art heuristic. As a consequence, our scheduler efficiently reduces energy and spectrum utilization in backscatter networks.",none
Fast Data Collection in Tree-Based Wireless Sensor Networks,https://dl.acm.org/doi/10.1109/TMC.2011.22,58,research-article,ACM,2012,"We investigate the following fundamental question—how fast can information be collected from a wireless sensor network organized as tree? To address this, we explore and evaluate a number of different techniques using realistic simulation models under the many-to-one communication paradigm known as convergecast. We first consider time scheduling on a single frequency channel with the aim of minimizing the number of time slots required (schedule length) to complete a convergecast. Next, we combine scheduling with transmission power control to mitigate the effects of interference, and show that while power control helps in reducing the schedule length under a single frequency, scheduling transmissions using multiple frequencies is more efficient. We give lower bounds on the schedule length when interference is completely eliminated, and propose algorithms that achieve these bounds. We also evaluate the performance of various channel assignment methods and find empirically that for moderate size networks of about 100 nodes, the use of multifrequency scheduling can suffice to eliminate most of the interference. Then, the data collection rate no longer remains limited by interference but by the topology of the routing tree. To this end, we construct degree-constrained spanning trees and capacitated minimal spanning trees, and show significant improvement in scheduling performance over different deployment densities. Lastly, we evaluate the impact of different interference and channel models on the schedule length.",none
ETMRM: An Energy-efficient Trust Management and Routing Mechanism for SDWSNs,https://dl.acm.org/doi/10.1016/j.comnet.2018.04.009,11,research-article,ACM,2018,"Software-Defined Networking (SDN) has been introduced to Wireless Sensor Networks (WSNs) to achieve centralized control and flexible network management. In Software-Defined Wireless Sensor Networks (SDWSNs), security and energy are two critical issues. However, few studies address these two aspects simultaneously. In this paper, we propose an Energy-efficient Trust Management and Routing Mechanism (ETMRM) for SDWSNs to handle the malicious forwarding attacks, such as selective forwarding attack and new-flow attack. In the ETMRM, we firstly extend the SensorFlow tables to realize a light-weight trust monitoring and evaluation scheme at the node level, and propose a centralized trust management scheme at the controller level to detect and isolate the malicious nodes based on the trust information collected from sensor nodes. Secondly, we present an energy-efficient report message aggregating scheme for aggregation points’ selection to save energy and ensure the transmission of control traffic. Thirdly, we present a trust routing mechanism jointly considering the node’s residual energy and trust level to guarantee the transmission of data traffic. The experimental results show that the proposed architecture detects and responds to the internal network attacks, such as Greyhole, Blackhole, new-flow attacks, efficiently. Compared with the related work SDN-WISE, ETMRM improves the packet delivery ratio, reduces and balances the energy consumption, prolongs the network lifetime, and suffers lower control overhead.",none
Software defined networks (SDNs) for environmental surveillance : A Survey,https://dl.acm.org/doi/10.1007/s11042-023-15729-8,0,research-article,ACM,2023,"There have been a number of new technologies and applications that can track various events and activities in a variety of environments. Software Defined Networking (SDN) is one of these technologies that has the ability to bring the unanticipated changes in the networking space. SDN aids in the implementation and management of new networks, lowering associated expenses. SDN’s unique characteristics make it ideal for monitoring the harsh environmental conditions. Agriculture, Military, Industry, Natural disasters, Health monitoring, Crisis response, and Emergency management are just few examples of common applications. In the last few decades, some of these applications have been of critical relevance and the subject of ongoing research. SDN becomes increasingly popular owing to its perfect benefits, which include aid in various surveillance scenarios. Thus, this survey covers several areas of surveillance and assists the readers to have a better grasp of SDN-based surveillance. Furthermore, various open research problems and the related surveillance challenges have also been explored.",none
Enhanced Route Discovery Mechanism Using Improved CH Selection Using Q-Learning to Minimize Delay,https://dl.acm.org/doi/10.1155/2022/3187858,1,research-article,ACM,2022,"With the technological advancements, practical challenges of establishing long-distance communication should be addressed using hop-oriented routing networks. However, long-distance data transmissions usually deteriorate the quality of service (QoS) especially in terms of considerable communication delay. Therefore, in the presented work, a reward-based routing mechanism is proposed that aims at minimizing the overall delay which is evaluated under various scenarios. The routing process involved a refined CH selection mechanism based on a mathematical model until a threshold simulation is not attained. The illustrations for the coverage calculations of CH in the route discovery are also provided for possible routes between the source and the destination to deliver quality service. Based on this information, the data gathered from the past simulations is passed to the learning mechanism using the Q-learning model. The work is evaluated in terms of throughput, PDR, and first dead node in order to achieve minimal transmission delay. Furthermore, area variation is also involved to investigate the effect of an increase in the deployment area and number of nodes on a Q-learning-based mechanism aimed to minimize the delay. The comparative analysis against four existing studies justifies the success of the proposed mechanism in terms of throughput, first dead node, and delay analysis.",none
JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,https://dl.acm.org/doi/10.1007/s11390-022-0006-7,0,news,ACM,2022,No abstract available.,none
SIMOF: swarm intelligence multi-objective fuzzy thermal-aware routing protocol for WBANs,https://dl.acm.org/doi/10.1007/s11227-023-05102-9,0,research-article,ACM,2023,"Wireless body area network (WBAN) is a wireless communication technology which facilitates the medical staff to remotely monitor and provide accurate treatment to patients. Wireless body sensors are resource constrained, and consequently, an efficient routing protocol is vital in the design of these networks. Although many protocols have been presented for the routing in WBANs, sufficient features have not been adequately addressed in these techniques. Moreover, parameters of these protocols are manually set and remain constant in all applications, i.e., no automatic tuning procedure is applied to tune the protocol based on the application requirements. To overcome these drawbacks, we introduce a swarm intelligence multi-objective fuzzy protocol (named SIMOF), as a tunable routing protocol in WBANs. The SIMOF comprises two phases, namely fuzzy inference system (FIS) and automatic rule tuning using whale optimization algorithm (WOA). The FIS utilizes a multi-objective fuzzy inference system based on residual energy, distance, reliability, bandwidth, temperature, path loss, and estimated energy consumption, to select proper relay nodes, considering IEEE 802.15.6 standard. To achieve the best performance in the SIMOF, Mamdani rules of the FIS are automatically tuned using WOA. Simulations over three WBANs demonstrate the superiority of the proposed SIMOF routing protocol against the existing techniques in terms of the stability period, path loss, reliability, and hotspot temperature.",none
Geographic opportunistic routing protocol based on two-hop information for wireless sensor networks,https://dl.acm.org/doi/10.1504/ijcnds.2019.100643,0,research-article,ACM,2019,"To improve energy efficiency and packet delivery ratio in WSNs. We propose a two-hop geographic opportunistic routing (THGOR) protocol that selects a subset of 2-hop neighbours of node which have higher packet reception ratio and residual energy as the next forwarder node, it also selects 1-hop neighbours that have excellent coverage of 2-hop neighbours as relay nodes. The proposed protocol is compared with geographic opportunistic routing (GOR) and efficient QoS-aware geographic opportunistic (EQGOR). GOR and EQGOR select a forwarding sensor node on the basis of distance. However, GOR and EQGOR results in lower packet delivery rate, and quick depletion of energy. The THGOR is comprehensively evaluated through NS-2 and compared results with EQGOR and GOR. Simulation results show that THGOR significant improvement in packet advancement, reliable transmission, energy efficiency and optimises packet transmission delay.",none
Green IoT: A Short Survey on Technical Evolution & Techniques,https://dl.acm.org/doi/10.1007/s11277-021-09142-3,1,research-article,ACM,2022,"The Internet of Things (IoT) embodies the confluence of the virtual & physical world. IoT will play an important role in managing the managing depleting resource such as water, fuel, food, etc. However, to realize these applications enormous IoT devices will communicate with each other. This massive connectivity will directly or indirectly aid in Green House Gas emissions. Hence, to admissibly reduce this environmental impact of IoT, it must be greened in terms of energy consumption. Green IoT will reduce environmental exploitation by slashing carbon emission effectively and thus will help in achieving sustainability of the planet. This paper describes the journey of IoT to Green IoT. Along with this, the survey on recent Green-IoT techniques that will effectively help in reducing required energy consumption is presented. Along with this ability of unmanned aerial vehicle (UAV) technology to provide Green IoT and survey on recent energy-efficient UAV assisted communication is presented. In addition to this, a dual battery enabled Unmanned Aerial vehicle base station, an energy-efficient clustering algorithm, has also been proposed to prolong the battery life.",none
