title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Coverage Prediction for Target Coverage in WSN Using Machine Learning Approaches,https://dl.acm.org/doi/10.1007/s11277-024-11410-x,0,research-article,ACM,2024,"Mathematical programming techniques are widely used in the determination of optimal functional configuration of a wireless sensor network (WSN). But these techniques have usually high computational complexity and are often considered as Non Polynomial complete problem. Therefore, machine learning techniques can be utilized for the prediction of the WSN parameters with high accuracy and lesser computational complexity than the mathematical programming techniques. This paper focuses on developing the prediction model for determination of the node status to be included in the set cover based on the coverage probability and trust values of the nodes. The set covers are defined as the subset of nodes which are scheduled to monitor the region of interest with the desired coverage level. Several machine learning techniques have been used to determine the node activation status based on which the set covers are obtained. The results show that the random forest based prediction model yields the highest accuracy for the considered network setting.",none
A New Method to Find a High Reliable Route in IoT by Using Reinforcement Learning and Fuzzy Logic,https://dl.acm.org/doi/10.1007/s11277-020-07086-8,7,research-article,ACM,2020,"Recently, Internet is moving quickly toward the interaction of objects, computing devices, sensors, and which are usually indicated as the Internet of things (IoT). The main monitoring infrastructure of IoT systems main monitoring infrastructure of IoT systems is wireless sensor networks. A wireless sensor network is composed of a large number of sensor nodes. Each sensor node has sensing, computing, and wireless communication capability. The sensor nodes send the data to a sink or a base station by using wireless transmission techniques However, sensor network systems require suitable routing structure to optimizing the lifetime. For providing reasonable energy consumption and optimizing the lifetime of WSNs, novel, efficient and economical schemes should be developed. In this paper, for enhancing network lifetime, a novel energy-efficient mechanism is proposed based on fuzzy logic and reinforcement learning. The fuzzy logic system and reinforcement learning is based on the remained energies of the nodes on the routes, the available bandwidth and the distance to the sink. This study also compares the performance of the proposed method with the fuzzy logic method and IEEE 802.15.4 protocol. The simulations of the proposed method which were carried out by OPNET (Optimum Network performance) indicated that the proposed method performed better than other protocols such as fuzzy logic and IEEE802.15.4 in terms of power consumption and network lifetime.",none
A reinforcement learning-based sleep scheduling algorithm for cooperative computing in event-driven wireless sensor networks,https://dl.acm.org/doi/10.1016/j.adhoc.2022.102837,1,research-article,ACM,2022,"Emergency event monitoring is an important application of wireless sensor networks (WSNs). In the traditional cloud-assisted WSNs, the monitored data needs to be sent back to the cloud for processing. The round-trip of huge and burst data causes long delay and high energy consumption. With the increase of the computing capability of sensor nodes, local processing of events can be accomplished through cooperative computing between sensor nodes. However, if a node continues to undertake cooperative computing tasks, the energy consumption of nodes will be unbalanced and the network lifetime will be shortened. Sleep scheduling is an effective method to achieve energy balance, which can activate idle nodes alternately to participate in cooperative computing. In this paper, in order to make WSN more efficient to complete the local processing of events, we build a new system model based on node cooperative computing, and propose a multi-node Q learning-based cooperative computing node selection algorithm to obtain the sleep scheduling strategy. Simulation results show that compared with the classical algorithms, the proposed algorithm can complete more event processing, improve the reliability, and prolong the lifetime of WSNs.",none
Learning automaton-based energy-efficient and fault-tolerant topology evolution algorithm for underwater acoustic sensor network,https://dl.acm.org/doi/10.1016/j.jnca.2023.103690,1,research-article,ACM,2023,"With the development of Marine Internet of Things, underwater acoustic sensor network (UASN) has become a research focus. However, the energy of UASN nodes is limited, and the complex underwater environment is easy to cause the failure of UASN nodes, which will affect the normal operation of UASN. To address this issue, in this paper, an UASN energy-efficient and fault-tolerant topology is generated to prolong the node lifetime and improve the fault tolerance for node failure. Initially, the learning automaton is introduced and improved to optimize the transmission power of each node. Based on the optimized power of nodes, the node lifetime considering node load is analyzed. Then the preferential growth mechanism is improved to present the energy-efficient and fault-tolerant topology evolution algorithm. Consequently, the energy-efficient and fault-tolerant UASN topology is generated. In the simulation experiments, the selection criteria of parameters about transmission power and node load under different actual requirements is obtained, and the performance of generated topology is validated. Simulation results show that the fault tolerance and energy efficiency of generated topology in this paper outperforms the TCEB and PG-OSTCG topologies.",none
Energy-Efficient Clustering and Routing Algorithm Using Hybrid Fuzzy with Grey Wolf Optimization in Wireless Sensor Networks,https://dl.acm.org/doi/10.1155/2022/9846601,2,research-article,ACM,2022,"Wireless networking is popular due to the “3 any” concept: anyone, anytime, anywhere. Wireless communication technology advancements have covered the opportunities for sustainable development of low-power, low-cost, multipurpose sensor nodes in wireless sensor networks. In sensor networks, the network layer handles routing problems. Since radio transmission requires a significant amount of energy, it is essential to investigate power efficiency and optimization. As a result, the conservation of energy is a critical concern in wireless sensor networks. Recent research is focused on developing routing algorithms that use less amount of energy during communication, thereby prolonging the network’s life. Wireless sensor networks with energy recovery nodes use nodes that can extract energy from their environment. The fuzzy-GWO method and the energy-saving routing algorithm are proposed and analyzed in this research work. For simulation, the MATLAB 2021b working environment is used. The LEACH, HEED, MBC, FRLDG protocols, along with the proposed protocol F-GWO, are compared. From the obtained results, it is found that the network lifetime is increased by 20%, 14.8%, 12.5%, and 3.8%, respectively. In addition, the proposed method has a 37.5%, 33.3%, 16.6%, and 6.25% reduction in average energy consumption when compared with the conventional algorithms. According to the experimental data obtained through simulation, the proposed F-GWO algorithm outperforms the LEACH, HEED, MBC, and FRLDG in network lifetime, packet delivery ratio, throughput, bit error rate (BER), buffer occupancy, time analysis, and end-to-end delay.",none
Cooperative Channel Selection With Q-Reinforcement Learning and Power Distribution in Cognitive Radio Networks,https://dl.acm.org/doi/10.4018/IJACI.2021100102,1,article,ACM,2021,"With the increasing number of wireless communication devices, there may be a shortage of non-licensed spectrum, and at the same time, licensed spectrum may be underutilized by the primary users. The utilization of licensed spectrum can be improved using cognitive radio techniques. The proposed work allows secondary users to use the correct slot period of the channel as per their need. Particle swarm optimization technique is used to optimize the resource allocation. The aim of the proposed work is to determine the optimal throughput and power of available channels between the communicating nodes and improve the routing performance by selecting the best channel. Mathematical equation is derived that represents the channel selection relationship from the Q-value, congestion throughput, and benefit value. Network simulator-2 is used to simulate the proposed work and compared with the existing work. From the simulation results, it is observed that routing performance is improved in terms of throughput, packet delivery ratio, delay, packet dropped, and normalized routing overhead.",none
DRL-M4MR: An intelligent multicast routing approach based on DQN deep reinforcement learning in SDN,https://dl.acm.org/doi/10.1016/j.phycom.2022.101919,1,research-article,ACM,2022,"Traditional multicast routing methods have some problems in constructing a multicast tree. These problems include limited access to network state information, poor adaptability to dynamic and complex changes in the network, and inflexible data forwarding. To address these defects, the optimal multicast routing problem in software-defined networking (SDN) is tailored as a multiobjective optimization problem, and DRL-M4MR, an intelligent multicast routing algorithm based on the deep Q network (DQN) deep reinforcement learning (DRL) method is designed to construct a multicast tree in a software-defined network. First, combining the characteristics of SDN global network-aware information, the multicast tree state matrix, link bandwidth matrix, link delay matrix and link packet loss rate matrix are designed as the state space of the reinforcement learning agent to solve the problem in that the original method cannot make full use of network status information. Second, the action space of the agent is all the links in the network, and the action selection strategy is designed to add the links to the current multicast tree in four cases. Third, single-step and final reward function forms are designed to guide the agent to make decisions to construct the optimal multicast tree. The double network architectures, dueling network architectures and prioritized experience replay are adopted to improve the learning efficiency and convergence of the agent. Finally, after the DRL-M4MR agent is trained, the SDN controller installs the multicast flow entries by reversely traversing the multicast tree to the SDN switches to implement intelligent multicast routing. The experimental results show that, compared with existing algorithms, the multicast tree constructed by DRL-M4MR can obtain better bandwidth, delay, and packet loss rate performance after training, and it can make more intelligent multicast routing decisions in a dynamic network environment. Code and DRL model are available at https://github.com/GuetYe/DRL-M4MR.",none
Scaling configuration of energy harvesting sensors with reinforcement learning,https://dl.acm.org/doi/10.1145/3279755.3279760,25,research-article,ACM,2018,"With the advent of the Internet of Things (IoT), an increasing number of energy harvesting methods are being used to supplement or supplant battery based sensors. Energy harvesting sensors need to be configured according to the application, hardware, and environmental conditions to maximize their usefulness. As of today, the configuration of sensors is either manual or heuristics based, requiring valuable domain expertise. Reinforcement learning (RL) is a promising approach to automate configuration and efficiently scale IoT deployments, but it is not yet adopted in practice. We propose solutions to bridge this gap: reduce the training phase of RL so that nodes are operational within a short time after deployment and reduce the computational requirements to scale to large deployments. We focus on configuration of the sampling rate of indoor solar panel based energy harvesting sensors. We created a simulator based on 3 months of data collected from 5 sensor nodes subject to different lighting conditions. Our simulation results show that RL can effectively learn energy availability patterns and configure the sampling rate of the sensor nodes to maximize the sensing data while ensuring that energy storage is not depleted. The nodes can be operational within the first day by using our methods. We show that it is possible to reduce the number of RL policies by using a single policy for nodes that share similar lighting conditions.",none
SDN Flow Entry Management Using Reinforcement Learning,https://dl.acm.org/doi/10.1145/3281032,37,research-article,ACM,2018,"Modern information technology services largely depend on cloud infrastructures to provide their services. These cloud infrastructures are built on top of Datacenter Networks (DCNs) constructed with high-speed links, fast switching gear, and redundancy to offer better flexibility and resiliency. In this environment, network traffic includes long-lived (elephant) and short-lived (mice) flows with partitioned/aggregated traffic patterns. Although SDN-based approaches can efficiently allocate networking resources for such flows, the overhead due to network reconfiguration can be significant. With limited capacity of Ternary Content-Addressable Memory (TCAM) deployed in an OpenFlow enabled switch, it is crucial to determine which forwarding rules should remain in the flow table and which rules should be processed by the SDN controller in case of a table-miss on the SDN switch. This is needed in order to obtain the flow entries that satisfy the goal of reducing the long-term control plane overhead introduced between the controller and the switches. To achieve this goal, we propose a machine learning technique that utilizes two variations of Reinforcement Learning (RL) algorithms—the first of which is a traditional RL-based algorithm, while the other is deep reinforcement learning-based. Emulation results using the RL algorithm show around 60% improvement in reducing the long-term control plane overhead and around 14% improvement in the table-hit ratio compared to the Multiple Bloom Filters (MBF) method, given a fixed size flow table of 4KB.",none
Research on energy-efficient routing algorithm based on SWIPT in multi-hop clustered WSN for 5G system,https://dl.acm.org/doi/10.1186/s13638-021-01931-5,1,research-article,ACM,2021,"As one of the basic supporting technologies of 5G system, wireless sensor networks technology is facing a new challenge to improve its transmission energy efficiency. This paper considers combining simultaneous wireless information and power transfer (SWIPT) technique and routing technique, and applying them to multi-hop clustered wireless sensor networks (MCWSN), where each node can decode information and harvest energy from a received radio-frequency signal. And the relay nodes in MCWSN can utilize the harvest energy to forward data to their next hop nodes according to the routing scheme. First, we formulate an energy-efficient routing problem of MCWSN with SWIPT. Then, a heuristic energy efficient cooperative SWIPT routing algorithm (EECSR) is presented to find a transmission path with the maximum energy efficiency. Specifically, in EECSR, the resource allocation problem in each hop of the path is transformed to some equivalent convex optimization problems, which are resolved via dual decomposition. Moreover, a distributed routing protocol based on EECSR is proposed. As far as we know, this is the first solution that considers energy efficiency optimization based on routing and SWIPT in MCWSN. Simulation results show that our EECSR algorithm has high energy efficiency and good robustness. And our distributed routing protocol has better real-time performance than traditional protocols.",none
