title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Special Issue on Intelligent Edge Computing for Cyber Physical and Cloud Systems,https://dl.acm.org/doi/10.1145/3372277,0,editorial,ACM,2019,,none
Edge computing-oriented smart agricultural supply chain mechanism with auction and fuzzy neural networks,https://dl.acm.org/doi/10.1186/s13677-024-00626-8,0,research-article,ACM,2024,"Powered by data-driven technologies, precision agriculture offers immense productivity and sustainability benefits. However, fragmentation across farmlands necessitates distributed transparent automation. We developed an edge computing framework complemented by auction mechanisms and fuzzy optimizers that connect various supply chain stages. Specifically, edge computing offers powerful capabilities that enable real-time monitoring and data-driven decision-making in smart agriculture. We propose an edge computing framework tailored to agricultural needs to ensure sustainability through a renewable solar energy supply. Although the edge computing framework manages real-time crop monitoring and data collection, market-based mechanisms, such as auctions and fuzzy optimization models, support decision-making for smooth agricultural supply chain operations. We formulated invisible auction mechanisms that hide actual bid values and regulate information flows, combined with machine learning techniques for robust predictive analytics. While rule-based fuzzy systems encode domain expertise in agricultural decision-making, adaptable training algorithms help optimize model parameters from the data. A two-phase hybrid learning approach is formulated. Fuzzy optimization models were formulated using domain expertise for three key supply chain decision problems. Auction markets discover optimal crop demand–supply balancing and pricing signals. Fuzzy systems incorporate domain knowledge into interpretable crop-advisory models. An integrated evaluation of 50 farms over five crop cycles demonstrated the high performance of the proposed edge computing-oriented auction-based fuzzy neural network model compared with benchmarks.",none
Entropy-based active learning for wireless scheduling with incomplete channel feedback,https://dl.acm.org/doi/10.1016/j.comnet.2016.05.001,0,research-article,ACM,2016,"Most of the opportunistic scheduling algorithms in literature assume that full wireless channel state information (CSI) is available for the scheduler. However, in practice obtaining full CSI may introduce a significant overhead. In this paper, we present a learning-based scheduling algorithm which operates with partial CSI under general wireless channel conditions. The proposed algorithm predicts the instantaneous channel rates by employing a Bayesian approach and using Gaussian process regression. It quantifies the uncertainty in the predictions by adopting an entropy measure from information theory and integrates the uncertainty to the decision-making process. It is analytically proven that the proposed algorithm achieves an ź fraction of the full rate region that can be achieved only when full CSI is available. Numerical analysis conducted for a CDMA based cellular network operating with high data rate (HDR) protocol, demonstrate that the full rate region can be achieved our proposed algorithm by probing less than 50% of all user channels.",none
"Deep learning models for cloud, edge, fog, and IoT computing paradigms: Survey, recent advances, and future directions",https://dl.acm.org/doi/10.1016/j.cosrev.2023.100568,3,review-article,ACM,2023,"In recent times, the machine learning (ML) community has recognized the deep learning (DL) computing model as the Gold Standard. DL has gradually become the most widely used computational approach in the field of machine learning, achieving remarkable results in various complex cognitive tasks that are comparable to, or even surpassing human performance. One of the key benefits of DL is its ability to learn from vast amounts of data. In recent years, the DL field has witnessed rapid expansion and has found successful applications in various conventional areas. Significantly, DL has outperformed established ML techniques in multiple domains, such as cloud computing, robotics, cybersecurity, and several others. Nowadays, cloud computing has become crucial owing to the constant growth of the IoT network. It remains the finest approach for putting sophisticated computational applications into use, stressing the huge data processing. Nevertheless, the cloud falls short because of the crucial limitations of cutting-edge IoT applications that produce enormous amounts of data and necessitate a quick reaction time with increased privacy. The latest trend is to adopt a decentralized distributed architecture and transfer processing and storage resources to the network edge. This eliminates the bottleneck of cloud computing as it places data processing and analytics closer to the consumer. Machine learning (ML) is being increasingly utilized at the network edge to strengthen computer programs, specifically by reducing latency and energy consumption while enhancing resource management and security. To achieve optimal outcomes in terms of efficiency, space, reliability, and safety with minimal power usage, intensive research is needed to develop and apply machine learning algorithms. This comprehensive examination of prevalent computing paradigms underscores recent advancements resulting from the integration of machine learning and emerging computing models, while also addressing the underlying open research issues along with potential future directions. Because it is thought to open up new opportunities for both interdisciplinary research and commercial applications, we present a thorough assessment of the most recent works involving the convergence of deep learning with various computing paradigms, including cloud, fog, edge, and IoT, in this contribution. We also draw attention to the main issues and possible future lines of research. We hope this survey will spur additional study and contributions in this exciting area.Highlights•Presents an overview of deep learning models and their uses in different computing paradigms.•Addresses key research issues and challenges for deep learning integration with computing models.•Evaluates the benefits and limitations of using deep learning in various models.•Explores areas for further innovation to unlock deep learning’s full potential in computing.•Highlights opportunities for interdisciplinary research & commercial applications of various cloud paradigms.",none
"A comprehensive review of digital twin—part 2: roles of uncertainty quantification and optimization, a battery digital twin, and perspectives",https://dl.acm.org/doi/10.1007/s00158-022-03410-x,4,review-article,ACM,2023,"As an emerging technology in the era of Industry 4.0, digital twin is gaining unprecedented attention because of its promise to further optimize process design, quality control, health monitoring, decision- and policy-making, and more, by comprehensively modeling the physical world as a group of interconnected digital models. In a two-part series of papers, we examine the fundamental role of different modeling techniques, twinning enabling technologies, and uncertainty quantification and optimization methods commonly used in digital twins. This second paper presents a literature review of key enabling technologies of digital twins, with an emphasis on uncertainty quantification, optimization methods, open-source datasets and tools, major findings, challenges, and future directions. Discussions focus on current methods of uncertainty quantification and optimization and how they are applied in different dimensions of a digital twin. Additionally, this paper presents a case study where a battery digital twin is constructed and tested to illustrate some of the modeling and twinning methods reviewed in this two-part review. Code and preprocessed data for generating all the results and figures presented in the case study are available on Github.",none
Towards the Achievement of Path Planning with Multi-robot Systems in Dynamic Environments,https://dl.acm.org/doi/10.1007/s10846-021-01555-3,3,research-article,ACM,2022,"Recent advances in technology lead to the use of robotic systems as part of the modern working environment. Single and multiple robotic systems work closely with humans to accomplish desired tasks, and the recent advancements have made the usage of multi-robot teams more appealing. One critical problem in utilizing the robot’s full potential is the Path planning problem and, while in the case of a single’s robot, path planning has been extensively investigated, in the case of Multiple Robotic Systems (MRS), especially in dynamic changing environments, there are significant open challenges. Based on the statement mentioned above, a detailed survey has been conducted to highlight these challenges and identify potential solutions. In addition, the beneficial use of MRS is presented, as opposed to single robotic systems through the literature, and already-achievable industry-related results are provided. It is concluded that the practical application of path planning in dynamic environments using MRS is still a field of research and development, requiring the community to engage more with practical applications.",none
Dynamic adaptive workload offloading strategy in mobile edge computing networks,https://dl.acm.org/doi/10.1016/j.comnet.2023.109878,0,research-article,ACM,2023,"With the increasing popularity of mobile devices and explosive growth of task processing requirements, edge computing attracts more attention from researchers nowadays since it can improve the QoS and utilize resources of the cloudlets, including mobile devices and base stations, as much as possible. In a Mobile Edge Computing (MEC) network, the workload offloading problem is quite important since it directly influences the latency of the task processing, and many efficient algorithms have been proposed to deal with it. However, most of the existing algorithms only consider the static or quasi-static scenario, and are not suitable for a system with several fast-moving devices. Since that more and more mobile devices with high speed are involved in a MEC system, a new workload offloading strategy is required to adapt to such a dynamic scenario. In this paper, we sufficient consider the dynamic properties of a MEC system, and proposed a dynamic adaptive workload offloading algorithm based on Lyapunov theories and an FC-LSTM based schedule determining algorithm to balance the workload of different cloudlets and minimize the weighted average energy and time consumption of mobile devices. Theoretical analysis and extensive experimental results show that all the proposed algorithms achieve high performance in terms of energy consumption, convergence and latency.",none
Data Collection Method of Energy Adaptive Distributed Wireless Sensor Networks Based on UAV,https://dl.acm.org/doi/10.1155/2022/3469221,0,research-article,ACM,2022,"In sensor networks, UAVs are often introduced to assist data collection tasks. UAVs can operate as data ferry nodes, connecting distributed areas that are separated from each other. This paper proposes a data collection method for distributed wireless sensor networks based on UAV and introduces the idea of edge computing in it. In the single-hop transmission scenario, the K-means++ clustering method is used for sensor node clustering and cluster head election in the initial state. In the next rounds of data collection, UAV is used to assist in the election of new cluster heads and data collection tasks, taking into account the relative distance and the relative remaining energy relationship of the sensor nodes in their clusters. In addition, reasonable priorities are set for some nodes that have never been elected in the previous rounds and for the dead nodes. In the multihop transmission scenarios, for nodes that cannot deliver directly, the optimal relay node is selected for routing by comprehensively considering factors such as transmission angle, transmission distance, and remaining energy of the node in each cluster. The method proposed in this paper coordinates the overall energy consumption of sensor nodes in the environmental monitoring area, delays the death time of key sensor nodes, and extends the network lifetime. At the same time, an improved ACO is used to reasonably plan the data collection path of the UAV. Compared with the comparison scheme, the improved ACO can obtain a better shortest path length and has the fastest convergence speed when reaching the shortest path.",none
On the Global Maximization of Network Lifetime in Wireless Rechargeable Sensor Networks,https://dl.acm.org/doi/10.1145/3510423,3,research-article,ACM,2022,"In a Wireless Rechargeable Sensor Network (WRSN), a mobile charger (MC) moves and supplies energy for sensor nodes to maintain the network operation. Hence, optimizing the charging schedule of MC is essential to maximize the network lifetime in WRSNs. The existing works only target the local optimization of network lifetime limited to MC’s subsequent charging round. The network lifetime has been normally reflected in a different metric that is not directly related to the final charging round period. To the best of our knowledge, this work is the first to address the global maximization of network lifetime in WRSNs, which optimizes not only the subsequent charging round but all charging rounds over the entire network lifetime. Another uniqueness is the joint consideration of both the charging path and charging time optimization problems. As a solution, we propose a genetic algorithm (GA)-based global optimization scheme that considers all the possible charging rounds. The GA has a novel mutation operation that mutates gene sizes for representing charging schedules with a varying number of charging rounds. The experiment results show that our algorithm can extend the network lifetime by 35.1 times on average and 38.6 times in the best case compared to existing ones.",none
Routing protocols in underwater acoustic sensor networks: a quantitative comparison,https://dl.acm.org/doi/10.1155/2015/858593,2,article,ACM,2015,"Underwater Acoustic Sensor Networks (UASNs) have drawn great attention for their potential value in ocean monitoring and offshore exploration. In order to make the underwater application possible, the unique characteristics of underwater acoustic channels and continuous node movement inspired the emergence of routing protocols for underwater environment. In this paper, we introduce and compare four prominent routing protocols proposed for UASNs, namely, H2-DAB, GEDAR, E-PULRP, and PER. Performances of the routing protocols are evaluated in terms of the average number of control packets, end-to-end delay, data delivery ratio, and total energy consumption. The impact of water currents on the routing algorithms is also analyzed in our simulation. Experimental results demonstrate that E-PULRP provides high data delivery ratio at the cost of end-to-end delay. H2- DAB has better real-time performance for minimal delay transmission. GEDAR efficiently addresses the problem of void region without introducing extra energy. PER requires the most control packets in the process of routing establishment. Our work aims to provide useful insights to select appropriate routing protocols to fulfil different application requirements in UASNs.",none
