title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Multiple agent based reinforcement learning for energy efficient routing in WSN,https://dl.acm.org/doi/10.1007/s11276-022-03198-0,1,research-article,ACM,2023,"Wireless sensor network (WSN) is an evergreen research area, which always looks for energy efficiency. The main challenge for attaining energy efficiency in WSN is data transmission. It is well-explored that a good routing algorithm helps in achieving energy efficiency and contributes to enhance the network lifetime. Inspired by the potential of reinforcement learning (RL), this article presents an RL based routing algorithm for WSN, which frames routes by considering the current status of the network. This results in the detection of optimal routes, such that the transmission delay is minimized and the reliability is increased by the choice of reward functions. Understanding the importance of reward functions, this work selects three trustworthy reward functions for the computation of Q-value. The performance of the proposed work is analyzed and compared with the existing approaches to justify the effectiveness of the proposed routing technique in terms of packet delivery rate, average latency, energy consumption and network lifetime.",none
Intelligent routing algorithm for wireless sensor networks dynamically guided by distributed neural networks,https://dl.acm.org/doi/10.1016/j.comcom.2023.05.018,1,research-article,ACM,2023,"Using reinforcement learning to adjust the power balance of sensor nodes dynamically is an essential approach for extending the lifetime of wireless sensor networks (WSNs), which makes sensor nodes adapt to changing environments by calculating optimal decision solutions in real time. However, as WSN grows, error propagation cannot keep up with topological changes in the networks, which prevents the sensor nodes’ routing decisions from being timely optimized. In this paper, we propose the DNN-HR algorithm, which optimizes the reinforcement learning process of WSN in three ways. First, this paper constructs a two-level learning structure. Discrete nodes perform reinforcement learning during the interaction with their neighboring nodes. Simultaneously, the neural networks that fit the V values guide the underlying nodes’ learning. Second, the algorithm divides the sensor networks into two-level subspaces according to their geographic locations, and cluster heads are elected in each subspace to form weight incremental propagation trees. Third, each sensor node sends the weight increments it learned to its first-level cluster head. At the first-level cluster head, the weight increments sent by multiple nodes are received and accumulated, and then the results are sent to the second-level cluster head. The base station acquires the weight increments of all the second-level cluster heads and then broadcasts the updated neural network weights to all the WSN nodes. Experiments determine the appropriate heuristic parameters. Compared to other algorithms, the experiments show that our proposed scheme significantly improves the packet delivery rate, node survival rate, and energy standard deviation of nodes.",none
Q-learning based routing for transiently powered wireless sensor network: work-in-progress,https://dl.acm.org/doi/10.1145/3349567.3351732,0,research-article,ACM,2019,"Reliable communication is a critical concern in power-limited energy harvesting wireless sensor networks (EH-WSNs). The communication optimization is needed since the protocols in battery-powered WSNs cannot adapt to the intermittent harvestable energy sources. In this paper, a novel reinforcement learning (RL) based routing algorithm that fully exploits the capability of wake-up radio (WuR) is presented. This routing strategy aims at increasing the packet delivery rate by leveraging wake-up radio devices to enable receiver nodes to make the decentralized forwarding decision. Simulation results show that the performance of the proposed learning approach, which requires only limited knowledge of the energy harvesting process, has only a small degradation compared to the optimal routing decision with full knowledge of energy harvesting process.",none
Novel Learning Algorithms for Efficient Mobile Sink Data Collection Using Reinforcement Learning in Wireless Sensor Network,https://dl.acm.org/doi/10.1155/2018/7560167,1,research-article,ACM,2018,"Generally, wireless sensor network is a group of sensor nodes which is used to continuously monitor and record the various physical, environmental, and critical real time application data. Data traffic received by sink in WSN decreases the energy of nearby sensor nodes as compared to other sensor nodes. This problem is known as hot spot problem in wireless sensor network. In this research study, two novel algorithms are proposed based upon reinforcement learning to solve hot spot problem in wireless sensor network. The first proposed algorithm RLBCA, created cluster heads to reduce the energy consumption and save about 40% of battery power. In the second proposed algorithm ODMST, mobile sink is used to collect the data from cluster heads as per the demand/request generated from cluster heads. Here mobile sink is used to keep record of incoming request from cluster heads in a routing table and visits accordingly. These algorithms did not create the extra overhead on mobile sink and save the energy as well. Finally, the proposed algorithms are compared with existing algorithms like CLIQUE, TTDD, DBRkM, EPMS, RLLO, and RL-CRC to better prove this research study.",none
Performance evaluation of wireless sensor network MAC protocols with early sleep problem,https://dl.acm.org/doi/10.1504/ijcnds.2020.108875,1,research-article,ACM,2020,"Energy efficiency and increased throughput are the two major goals in the design of MAC protocols in wireless sensor networks (WSNs). The traditional sensor-MAC (S-MAC) and timeout-MAC (T-MAC) protocols have been proposed to achieve these dual desirable goals by proper scheduling of duty cycles. Although these protocols have been proved to excel the performance when compared with their predecessor protocols for MANETs, the idea of duty cycling, if not tuned carefully may not work well in some linear chain topologies. We, in this paper investigated the 'early sleep' problem in specific topologies which results in undesirable extended latency in packets delivery. In this paper, we evaluated the performance of T-MAC protocol with early sleep problem. As a solution to this problem, this work also proposes a disable extended timeout MAC (DETMAC) protocol that helps the forwarding nodes towards the sink node to adaptively re-schedule their sleep/wakeup timing. It is shown through simulation results that our proposed DETMAC protocol outperforms in the terms of throughput and energy efficiency when compared to T-MAC and its variants.",none
A comprehensive survey on meta-heuristic-based energy minimization routing techniques for wireless sensor network: classification and challenges,https://dl.acm.org/doi/10.1007/s11227-021-04128-1,0,research-article,ACM,2022,"Wireless sensor networks (WSNs) refer to a group of battery-operated tiny sensor nodes having vast application areas in daily use. These are spatially dispersed and dedicated wireless sensor nodes for observing and recording the different parameter and physical conditions of the surroundings. There is a recent advancement in the field of network connectivity and computations in WSNs. The key functions of WSNs are a data extraction and to transmit the extracted data to the server placed at an isolated location. Various types of WSNs like underground underwater, terrestrial, and multimedia networks get applications domains such as in industrial automation, traffic monitoring and control medical device monitoring, and many other areas. Despite the thriving market, there are several challenges like energy efficiency, limited storage and computation, low bandwidth, high error rates, scalability, and survivability in harsh environment; hence, network lifespan expanding is a critical demanding issues. So many researchers have earlier focused towards finding the optimal path in between member node and sink node, so that energy depletion can be reduced to improve the network lifespan. There are different challenges in WSNs but one of the most challenging issues is how to minimize the energy consumption; numerous bio-inspired techniques have been proposed previously to obtain an optimal path between the member node and the sink node. In this manuscript, we are presenting a comprehensive survey on optimization technique-based routing and clustering. The study of this comprehensive survey offers in-depth summary of the past researches in the area of WSNs.",none
Energy-aware scheduling for information fusion in wireless sensor network surveillance,https://dl.acm.org/doi/10.1016/j.inffus.2018.08.005,3,research-article,ACM,2019,"ts•We propose an intelligent wake-up scheme for information fusion in wireless sensor network surveillance.•We propose a node importance based information fusion scheme.•We conduct extensive experiments to verify the proposed method.AbstractEffective energy control while maintaining reliable monitoring performance becomes a key issue in wireless sensor networks (WSNs) based surveillance applications. While importance difference of surveillance zone, limited energy and dynamic network topology pose great challenges to surveillance performance. It is necessary to adjust sensor nodes' awakening frequency dynamically for information fusion. Thus an energy-aware scheduling with quality guarantee method named ESQG is proposed in this paper which considers sensor nodes' residual energy, different importance degrees of the surveillance zone and network topology comprehensively. It first uses a Voronoi diagram to determine the effective scope of each sensor node and then calculates node importance according to its residual energy and the importance degree of the effective scope. Then ESQG utilizes the importance of individual sensing scope and current forwarding costs to further compute node importance and awakening frequency for information fusion. In this way, ESQG can dynamically adapts each nodes awakening frequency to its dynamic network topology and importance degree of each individual sensing scope. The nodes are then turned on stochasticlly via the node awakening probability and node importance based information fusion is conducted for target detection. Besides, an adaptive process of perception factor C is proposed to match actual situation, and automatically change according to the detected data. Experiments results demonstrate that the proposed method ESQG can reduce the number of awakening nodes to a large extent while maintaining high reliability via information fusion.",none
Optimal sensor network routing with secure network monitoring using deep learning architectures,https://dl.acm.org/doi/10.1007/s00521-023-08753-0,0,research-article,ACM,2023,"Wireless sensor network (WSN) comprises the interconnection of things or objects that are embedded with both hardware and software. The WSN is a tiny sensor with end device sensors that are connected to the Internet. To perform effective routing in the WSN efficient and reliable data collection, schemes are deployed with the routing protocol for low power and lossy networks (RPL) routing scheme for the low power and lossy network. The RPL routing scheme of the low and lossy routing protocol design for the network with the objective function. The objective function in RPL routing involved network construction and maintenance through hop count. The RPL scheme uses the destination-oriented directed acyclic graph (DODAG) with the greedy election for estimation of instability in the network. The routers in the WSN are enabled with the software-defined network (SDN) server node. The process of routing comprises detection of routes between the source and the destination. This paper focused on secure routing and monitoring schemes in WSN. To improve the secure routing process in WSN, this paper developed a deep RPL-software-defined network (DRPL_SDN). The DRPL_SDN concentrated on the parent selection through RPL based on the predicted energy level of the parent node. The prediction is performed with the DRPL_SDN-based reinforcement learning method with the estimation of child count through a partial stability routing mechanism. The secure prediction is performed through the deep reinforcement learning method in DRPL_SDN for the succeeded node count for the routing stability. The security model is evaluated with the utilization of the knowledge discovery in database (KDD) dataset. With the KDD dataset, the different attacks are evaluated in the proposed DRPL_SDN model. Additionally, the proposed DRPL_SDN exhibits better load balancing with the uncontrolled node in the network. The DRPL_SDN focused on the establishment of a link in the available network path through a dynamic controlled environment. The simulation analysis expressed that DRPL_SDN achieves the minimal packet loss of 236 and the energy consumption is minimal for 6%. The simulation examination expressed that the DRPL_SDN model exhibits the ~ 13% higher performance than the RPL and ELDR.",none
Dynamic Multi-hop Clustering in a Wireless Sensor Network: Performance Improvement,https://dl.acm.org/doi/10.1007/s11277-017-4023-8,15,article,ACM,2017,"A cluster-based model is preferable in wireless sensor network due to its ability to reduce energy consumption. However, managing the nodes inside the cluster in a dynamic environment is an open challenge. Selecting the cluster heads (CHs) is a cumbersome process that greatly affects the network performance. Although there are several studies that propose CH selection methods, most of them are not appropriate for a dynamic clustering environment. To avoid this problem, several methods were proposed based on intelligent algorithms such as fuzzy logic, genetic algorithm (GA), and neural networks. However, these algorithms work better within a single-hop clustering model framework, and the network lifetime constitutes a big issue in case of multi-hop clustering environments. This paper introduces a new CH selection method based on GA for both single-hop and the multi-hop cluster models. The proposed method is designed to meet the requirements of dynamic environments by electing the CH based on six main features, namely, (1) the remaining energy, (2) the consumed energy, (3) the number of nearby neighbors, (4) the energy aware distance, (5) the node vulnerability, and (6) the degree of mobility. We shall see how the corresponding results show that the proposed algorithm greatly extends the network lifetime.",none
A complete diagnosis of faulty sensor modules in a wireless sensor network,https://dl.acm.org/doi/10.1016/j.adhoc.2019.101924,3,research-article,ACM,2019,"Wireless sensor network (WSN) is a collection of sensor devices, which collects information from the environment and sends to the base station by single-hop or multi-hop communication towards achieving some predefined objectives. Due to the multi-functional applications in the adventurer environment, the sensor modules are damaged by various external and internal sources, which leads to a failure sensor network. Therefore, automated fault diagnosis and fault tolerance are of utmost importance in WSN. In this article, a complete fault diagnosis methodology is proposed for faulty sensors in the failed WSN. The proposed methodology consists of four phases of functioning such as initialization, fault detection, fault classification, and fault tolerance phase. The hard fault and link fault are detected by checksum and Fletcher’s checksum method. The soft faults (permanent, intermittent, and transient) are detected by Mann-Whitney U statistical test. The Gaussian transformation function with a classification factor is used for soft faults classification. The fault tolerance is attained in the sensor system by the stepwise regressional method. The proposed methodology is implemented in a real testbed experiment with simulation setup. The parameters like fault detection accuracy, false alarm rate, false positive rate, fault classification rate, false classification rate, R-squared value, standard error, fault probability, and degree of sensors are considered for the evaluation of the proposed diagnosis methodology.",none
Connected vehicles’ dynamic route planning based on reinforcement learning,https://dl.acm.org/doi/10.1016/j.future.2023.11.037,0,research-article,ACM,2024,"Real-time route planning is a challenging work for the Internet of Vehicles (IoV) systems. Some people have used swarm intelligence algorithms to schedule routes for connected vehicles. These algorithms are always sensitive to the setting of initial parameters. These days, reinforcement learning algorithms to some extent overcome this drawback. However, previous research based on reinforcement learning has not taken into account the real-time variation in the number of vehicles on each lane. In this work, a new reinforcement learning algorithm, named dynamical-weighted Q-learning (DWQL), is proposed. This approach plans the routes for connected vehicles by introducing dynamic weighting factors into Q-learning algorithm. By employing dynamic weighting factors, the algorithm selects the optimal route for connected vehicles based on their current positions as well as congestion status of the accessible roads. The experimental results show that compared to existing algorithms, the DWQL algorithm proposed in this paper can effectively reduce the duration, time loss, waiting time, economic cost, and improve the traffic efficiency of the IoV system.Highlights•A reinforcement algorithm DWQL is proposed for connected vehicle’s route planning.•Dynamic weighting factors are defined to evaluate current traffic conditions.•Sufficient experiments have demonstrated the robustness of the proposed algorithm.",none
Neural network based instant parameter prediction for wireless sensor network optimization models,https://dl.acm.org/doi/10.1007/s11276-018-1808-y,3,article,ACM,2019,"Optimal operation configuration of a Wireless Sensor Network (WSN) can be determined by utilizing exact mathematical programming techniques such as Mixed Integer Programming (MIP). However, computational complexities of such techniques are high. As a remedy, learning algorithms such as Neural Networks (NNs) can be utilized to predict the WSN settings with high accuracy with much lower computational cost than the MIP solutions. We focus on predicting network lifetime, transmission power level, and internode distance which are interrelated WSN parameters and are vital for optimal WSN operation. To facilitate an efficient solution for predicting these parameters without explicit optimizations, we built NN based models employing data obtained from an MIP model. The NN based scalable prediction model yields a maximum of 3% error for lifetime, 6% for transmission power level error, and internode distances within an accuracy of 3 m in prediction outcomes.",none
Routing in mobile wireless sensor network: a survey,https://dl.acm.org/doi/10.1007/s11235-013-9766-2,15,article,ACM,2014,"The Mobile Wireless Sensor Network (MWSN) is an emerging technology with significant applications. The MWSN allows the sensor nodes to move freely and they are able to communicate with each other without the need for a fixed infrastructure. These networks are capable of out-performing static wireless sensor networks as they tend to increase the network lifetime, reduce the power consumption, provide more channel capacity and perform better targeting. Usually routing process in a mobile network is very complex and it becomes even more complicated in MWSN as the sensor nodes are low power, cost effective mobile devices with minimum resources. Recent research works have led to the design of many efficient routing protocols for MWSN but still there are many unresolved problems like retaining the network connectivity, reducing the energy cost, maintaining adequate sensing coverage etc. This paper addresses the various issues in routing and presents the state of the art routing protocols in MWSN. The routing protocols are categorized based on their network structure, state of information, energy efficiency and mobility. The classification presented here summarizes the main features of many published proposals in the literature for efficient routing in MWSN and also gives an insight into the enhancements that can be done to improve the existing routing protocols.",none
Hierarchy Merkle tree wireless sensor network architecture,https://dl.acm.org/doi/10.1504/IJWMC.2017.085569,0,article,ACM,2017,"The famous cryptographer Merkle first put forward the idea of Merkle tree authentication. Complete binary tree is used for large amounts of data authentication and signature. In recent years, many scholars use Merkle tree for wireless sensor networks. For the processing of a large number of sensor nodes, Merkle tree can cause high computational complexity, high memory demand, high traffic load, validation delay and a series of practical problems. The Graded Merkle tree is proposed to alleviate some of these issues. However, with the further increase in the number of sensor nodes and expansion of the geographical scope, the wireless sensor networks based on the Graded Merkle tree highlights some new problems, such as scalability, robustness, flexibility, security and so on. In this paper, a modified wireless sensor network architecture based on hierarchical Merkle tree is proposed to effectively solve the above problems.",none
