title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
LT Codes and the Minimum Spanning Tree Based Distributed Storage in Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11036-018-1173-1,0,research-article,ACM,2022,"In wireless sensor networks, sensor nodes are vulnerable due to the challenging environment and limited energy. Once a sensor node fails, the stored sensed data will be lost. In this paper, we develop a distributed algorithm for solving this problem based on the fountain codes and the minimum spanning tree. Similar to previous works, we adopt the Luby Transform (LT) codes, the first practical scheme of fountain codes, in our algorithm. However, different from the previous schemes, our algorithm deploys the minimum spanning tree instead of the random walk. Due to the fact that all nodes in the wireless sensor networks do not have the location information of other nodes, we use the Gallager-Humble-Spira (GHS) algorithm to generate a distributed minimum spanning tree. Data packets can be transmitted through the tree and easily reach every node in the network. We obtain the performance of the algorithm through simulations, which show that our algorithm consumes less number of the transmissions compared with the existing algorithms using the random walk.",none
Distributed Multilevel k-Coverage Energy-Efficient Fault-Tolerant Scheduling for Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-022-09495-3,0,research-article,ACM,2022,"The expected k-coverage, prolonged network lifetime, and fault-tolerance capabilities play a vital role in the success of various application operations in Wireless Sensor Networks (WSNs), as they are the key performance indicators of WSNs. The k-coverage protocol ensures that the entire target region of interest (R) is the whole k-covered, where R can further be distributed into several target subregions. The distribution of target subregions is based on the field’s vulnerability. The value of k is higher for subregions with higher vulnerability. More explicitly, some applications request a high level of k-coverage for a portion of R that is highly vulnerable; such applications never demand a flat k-coverage for their entire R. Thus, more sensors have to be unnecessarily active to provide a flat k-coverage. Some of the sensors stop working before their expected battery lifetime, due to which the network’s overall lifetime and functionality are influenced. Therefore, instead of flat k-coverage scheduling, we propose a distributed multilevel k-coverage, energy-efficient, and fault-tolerant scheduling protocol (named DkCEFS). The average time and the communication overhead of DkCEFS is O(nlogn). Simulation results proves that DkCEFS maintain the multilevel k-coverage ratio up to 40–45% compared to flat k-coverage and prolonging the average network lifetime up to 30–40% more with fault-tolerance capabilities. We also analyzed that distributed multilevel k-coverage conserve more energy than a distribution of a flat k-coverage in a stipulated network lifetime. The proof of correctness and simulation comparisons-results are presented to validate the proposed protocol’s effectiveness.",none
Intelligent Networking for Energy Harvesting Powered IoT Systems,https://dl.acm.org/doi/10.1145/3638765,0,research-article,ACM,2024,"As the next-generation battery substitute for IoT system, energy harvesting (EH) technology revolutionizes the IoT industry with environmental friendliness, ubiquitous accessibility, and sustainability, which enables various self-sustaining IoT applications. However, due to the weak and intermittent nature of EH power, the performance of EH-powered IoT systems as well as its collaborative routing mechanism can severely deteriorate, rendering unpleasant data package loss during each power failure. Such a phenomenon makes conventional routing policies and energy allocation strategies impractical. Given the complexity of the problem, reinforcement learning (RL) appears to be one of the most promising and applicable methods to address this challenge. Nevertheless, although the energy allocation and routing policy are jointly optimized by the RL method, due to the energy restriction of EH devices, the inappropriate configuration of multi-hop network topology severely degrades the data collection performance. Therefore, this article first conducts a thorough mathematical discussion and develops the topology design and validation algorithm under energy harvesting scenarios. Then, this article develops DeepIoTRouting, a distributed and scalable deep reinforcement learning (DRL)-based approach, to address the routing and energy allocation jointly for the energy harvesting powered distributed IoT system. The experimental results show that with topology optimization, DeepIoTRouting achieves at least 38.71% improvement on the amount of data delivery to sink in a 20-device IoT network, which significantly outperforms state-of-the-art methods.",none
Multi-level trust-based secure and optimal IoT-WSN routing for environmental monitoring applications,https://dl.acm.org/doi/10.1007/s11227-023-05875-z,0,research-article,ACM,2024,"Wireless sensor networks (WSNs) are a critical component of the Internet of Things (IoT) which can be used in various fields, including environmental monitoring, smart agriculture, etc. However, WSNs used in environmental monitoring particularly in border areas are vulnerable to various security threats caused by illegal intruders who perform eavesdropping, garnishing, gray-hole attacks, etc. to compromise the network and forge the sensitive data. A multi-level hierarchical secure and optimal routing (ML-HSOR) protocol is proposed to overcome these issues. The proposed ML-HSOR protocol has four stages: registration, clustering, authentication, and optimal routing. In the registration step, the new sensor nodes are registered with the base station (BS) using unique identities. In the clustering stage, a Markov model with adaptive weighting mechanism is used to choose the most suitable node as the cluster head (CH), enhancing network lifespan and performance. The authentication stage involves a multi-level trust evaluation to detect malicious nodes. The aggregated message and timestamp are encrypted, and finally, the optimal data transmission path is chosen based on the polarity learning-based chimp optimization algorithm (PL-COA). This approach computes node fitness based on residual energy, distance, link quality, delay, and trust, ensuring high packet delivery ratio (PDR) (99.8% for 500 nodes), high throughput (48,000 bits per second for 500 nodes), less delay (0.058s for 500 nodes), high detection rate (95%), and less energy consumption (0.39 J for 500 nodes).",none
Blockchain assisted node validation approach for security provisioning in WSN environment,https://dl.acm.org/doi/10.3233/JIFS-230020,0,research-article,ACM,2024,"Wireless sensor networks (WSNs) are a new technology that helps with a variety of practical uses, involving healthcare and monitoring the environment. In recent years, security has been considered as important topic in WSN since it is vulnerable to several security threats. Recent works uses cryptographic techniques to ensure security in WSN. In existing works, the security methodologies require high resources but still assure low level security. To resolve this issue, this paper proposes a node validation method which is lightweight as well as assures high level security. The main idea behind this work is to integrate Blockchain technology with WSN environment. We presented a novel Blockchain-assisted Node Validation (BlockNode) methodology for ensuring high level security. To maintain energy efficiency, the network is segregated into multiple clusters by Valid Cluster Formation (VCF) approach. In each cluster, optimum CH is selected by using type-II fuzzy algorithm. The VCF approach only allows the valid nodes which are authorized by Blockchain validation. Then, the data transmission is secured by Jacobian Curve Encryption (JCE) algorithm. For optimal route selection, Energy-aware Reinforcement Learning (ERL) algorithm is proposed. Overall, the proposed work high level security with minimum resource consumption. The experimental results obtained from NS-3.25 simulation tool confirms that the proposed work achieves better performance in security level, encryption & decryption time, delay, energy consumption, delivery ratio and throughput.",none
Fuzzy logic based nodes distributed clustering for energy efficient fault tolerance in IoT-enabled WSN,https://dl.acm.org/doi/10.3233/JIFS-221733,1,research-article,ACM,2023,"The Internet of Things (IoT) enabled wireless sensor network (WSN) is now widely employed in various sectors like smart city and vehicle transportation for their expanded capabilities such as data storage, access, and monitoring. The use of smart sensors that continuously collect data from the smart environment makes these possible. Furthermore, these facilitate the easy access of stored data over a secure IoT-gateway for mobile users. This device mobility that allows shifting to multiple locations, makes it challenging to route data across many access points. In this regard, it induces packet loss and improper node selection, which could result in connection failure and network unreliability. This study proposes a new data routing protocol called as Fuzzy Logic Nodes Distributed Clustering for Energy-Efficient Fault Tolerance (F-NDC-EEFT). It can be deployed on any network platform, including mobile and non-mobile nodes. It considers performance metrics such as delivery rate, withstand node aliveness, communication delay, and energy efficiency to find an optimized path for the better performance of IoT enabled WSNs. The clustering approach is applied to the instant data load, which divides it into the distinct node groups. When proposed algorithm is tested alongside existing routing protocols for performance, it is found to save energy, minimize the number of connection failures, boost the throughput, and increase the network’s lifetime.",none
Vehicular cloud networking: evolutionary game with reinforcement learning-based access approach,https://dl.acm.org/doi/10.5555/3319168.3319172,0,article,ACM,2019,"In this paper, we study the vehicular cloud access problem. We model it as an evolutionary game where the vehicles choose to cooperate or to access the conventional cloud through the LTE link. We focus on the centralised case, and we study the equilibrium of both homogeneous and heterogeneous players analytically. We propose an evolutionary game-based vehicular cloud access algorithm EG-VCA. Moreover, we propose a distributed Q-learning-based vehicular cloud access algorithm QL-VCA that allows each vehicle to select the way to access independently to avoid the use of a centralised controller. The simulation results show that QL-VCA and EG-VCA algorithms present almost the same performances. Also, they offer better results compared to the cases of using and accessing only the CC or the VC. Numerical results are also established. They outline the convergence of the two algorithms to the same state of equilibrium.",none
Resource pooling in vehicular fog computing,https://dl.acm.org/doi/10.1186/s13677-021-00233-x,4,research-article,ACM,2021,"Vehicular fog computing (VFC) provisions computing services at the edge of networks by fully exploiting the idle resources of vehicle loaded computer systems. Task scheduling and resource allocation revolved around VFC have gained tremendous attention recently. Currently, most of these works in VFC have focused on response time optimization or energy reduction. Computing services are provisioned in a pay-as-you-go model and vehicles as resource contributors are stimulated by the benefits obtained by leasing these resources. How to maximize their own benefits is one of big concerns but few of current works have recognized its importance in VFC. We in this paper introduce the notion of resource pooling into VFC where the computing resources of vehicles are pooled together to jointly provision computational services in a community. A genetic algorithm based strategy is proposed to solve the optimization problem for the sake of benefit maximization. Extensive experiments have been carried out to evaluate the approach and the numeric results have demonstrated that our strategy outstands other approaches with regards to the optimization objective.",none
Dynamic Sensor Scheduling for Data Size Reduction in a Sensor Cloud System Based on Minimum Reconstruction Error,https://dl.acm.org/doi/10.1007/s11277-024-11090-7,0,research-article,ACM,2024,"Sensing and subsequent analysis of the environmental data of a given geographical area is an essential requisite for the planned development of that region. Nowadays, IoT Sensor-Cloud ecosystem has been adopted to collect data from IoT sensors and transmit it to the chosen Cloud Server for further processing and dissemination. In a large Wireless Sensor Network formed by the IoT sensors, there will be a significant amount of redundancy in the dataset when the nodes are placed closely, and the sensed data varies slowly and gradually with regard to time and space. Then, avoiding redundant data transmission can lead to lower energy consumption and communication overhead. Adaptive subset selection of sensor nodes for data size reduction in a Wireless Sensor Network is an approach to efficiently managing the amount of data transmitted within the network. Then, in the current time schedule, it is possible to optimally select a subset of the sensor nodes for data collection without very much affecting the overall data fidelity. An optimal sensor node subset selection scheme that reduces the communication load with minimum information loss is proposed to achieve this task. The unselected nodes are put in sleep mode, which consequently results in lower sensor energy expenditure. The subset selection algorithm is implemented based on the derivative-free pattern search optimizer that minimizes the reconstruction error during the associated extrapolation. This approach differs entirely from the Compressive Data Gathering approach. The simulation results reveal that the performance of the proposed scheme is superior to other similar competitive methods in terms of the mean square error, which is found to be 1.95, with the percentage participation nodes equal to 50% and when the sensor data is uniformly distributed over 20 and 30 units.",none
Exact and Approximation Algorithms for the Multi-depot Data Mule Scheduling with Handling Time and Time Span Constraints,https://dl.acm.org/doi/10.1007/978-3-031-49611-0_9,0,Article,ACM,2023,"In this paper, we investigate the data mule scheduling with handling time and time span constraints (DMSTC) in which the goal is to minimize the number of data mules dispatched from a depot that are used to serve target sensors located on a wireless sensor network. Each target sensor is associated with a handling time and each dispatched data mule must return to the original depot before time span D. We also study a variant of the DMSTC in which the objective is to minimize the total travel distance of the data mules dispatched.We give exact and approximation algorithms for the DMSTC on a path and their multi-depot version. For the first objective, we show an O(n4) polynomial time algorithm for the uniform 2-depot DMSTC on a path where at least one depot is on the endpoint (n indicates the number of target sensors). And we present a new 2-approximation algorithm for the non-uniform DMSTC on a path. For the second objective, we derive an O((n+k)2)-time algorithm for the uniform multi-depot DMSTC on a path, where k is the number of depots. For the non-uniform multi-depot DMSTC on a path or cycle, we give a 2-approximation algorithm.",none
