title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Routing optimization meets Machine Intelligence: A perspective for the future network,https://dl.acm.org/doi/10.1016/j.neucom.2021.06.093,0,research-article,ACM,2021,"The future network is expected to support extremely large bandwidth, ultra-low latency or deterministic delay, extremely high reliability, and massive connectivity for novel forward-looking scenarios. As one of the most fundamental parts of the network, routing plays a vital role in a well-performed network. Recently, some new techniques using machine intelligence to optimize the network routing have been proposed. Although they have demonstrated great potential to improve the network performance, it is still a great challenge to apply machine intelligence-based routing in real network environment due to the limitations of current network architectures and protocols. Fortunately, the future network research program is on-going for designing new network paradigms, which provides an opportunity to address those limitations. In this paper, we investigate state-of-the-art techniques in machine intelligence-enabled network routing and discuss the development trends of machine intelligence-enabled routing optimization techniques for the future network.",none
Optimized scheme for cluster head selection and EAMPR routing protocol design in WSN,https://dl.acm.org/doi/10.3233/JIFS-231342,0,research-article,ACM,2023,"Wireless sensor networks (WSN) is a popularly emerging technology with several opportunities to sustain in various field that require multipurpose sensor nodes, less energy and non-expensive system. But in the WSN, the radio transmission needs high amount of energy and this creates the critical problem. Hence consumption of energy has to be decreased to extend the network durability. Even though there are so many techniques existing for clustering approach of WSN, they have limitations like increased energy consumption, less delivery rate of data, redundancy and unbalanced network load. Hence, these problems are solved by introducing the energy efficient deep learning techniques for clustering and finding the optimal route. Initially the initialization process of system model is performed with the implementation of energy model. In WSN, energy consumption should be reduced to enhance the QoS and balance the network traffic. Hence clustering method is used to group up the sensor nodes and the optimal cluster head is selected with the proposed technique of hybrid cuckoo search and particle swarm optimization (CSO-PSO). As the CH is chosen, the optimal path of routing data should be found in addition with the procedure of optimization and it is done through the proposed model of Optimization based routing protocol that incorporates the Energy Aware Multi Point Routing (EAMPR) protocol along with the Improved Tuna Search Optimization (ITSO) algorithm. Finally, by the use of ITSO-EAMPR technique the energy consumption will get reduced with the decrease in relative mobility and high stability of nodes would be achieved. The simulations are proceeded and the outcomes are validated. The result obtained is compared with the traditional methods to show the effectiveness of proposed technique. As per the results obtained the proposed ITSO-EAMPR attains maximized PDR and Throughput, higher energy efficiency with extension in lifetime of WSN along with decrease in BER, end-to-end latency as compared to the existing techniques.",none
Energy Aware Q-learning AODV (EAQ-AODV) routing for cognitive radio sensor networks,https://dl.acm.org/doi/10.1016/j.jksuci.2022.03.021,0,research-article,ACM,2022,"Wireless sensor networks (WSNs) play an important role in various real-time applications such as health monitoring, security application, military applications, etc. However, these networks are deployed in ISM bands where coexistence, interference and frequency overlapping remain the challenging issues to degrade the performance. Current technological advancements facilitate the cognitive radios as a promising technique to mitigate these issues. However, energy consumption degrades the network lifetime and throughput performance which can be addressed by developing the energy aware routing protocol for cognitive radio enabled WSNs. In this work, we introduce Energy aware Q-learning AODV (EAQ-AODV) routing. The proposed EAQ-AODV uses Q-learning based reward mechanism for cluster head selection and AODV enabled routing protocol based on different parameters such as Residual Energy, Common Channel, Number of Hops, Licensed Channel, Communication Range and Trust Factor to establish the routing path. The experimental study shows that the proposed EAQ-AODV routing achieves an improved performance in terms of average end-to-end delay, average energy consumption and network lifetime when compared with the existing techniques.",none
RA-MAC: A Relay Assisted MAC Protocol for Energy-efficient Underwater Wireless Sensor Networks,https://dl.acm.org/doi/10.1145/3366486.3366496,0,research-article,ACM,2020,"This paper presents the design and implementation of RA-MAC, an energy efficient protocol for Underwater Wireless Sensor Networks (UWSN). As a link layer protocol, RA-MAC focuses on the data transfer between adjacent network nodes within the transmission range. The protocol is unique in that, instead of a direct transmission, it employs intermediate notes to relay the packet to the destination. The protocol is random access based, includes a feedback mechanism designed to update the reward for make the forwarding decisions, and has minimum control message overheads. Simulation results show that RA-MAC can achieve excellent energy efficiency and that we can further improve the energy efficiency by increasing the number of relays without sacrificing the network throughput considerably. The proposed protocol is suitable for applications with high energy efficiency requirements. RA-MAC reveals a new way towards an energy efficient UWSN.",none
Hybrid Deep Learning Approach for Improved Network Connectivity in Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-022-10052-1,0,research-article,ACM,2022,"Wireless sensor networks occupy a prominent role in industrial as well as scientific applications. Lifetime enhancement and coverage are the major factors considered while designing the network. Various research models are evolved by considering the scheduling and routing process to solve the network lifetime issues. However, coverage and connectivity is another important factor that affects the lifetime of the remaining nodes. When a large number of sensors are deployed randomly, scheduling is preferred to enhance the network lifetime, but it leads to coverage issues. Other than scheduling, node damage, battery exhaustion, software and hardware failures might lead to coverage issues. Preserving the network connectivity while maximizing the network coverage is a crucial task in wireless sensor networks. To preserve the network connectivity and improve the wireless sensor networks coverage this research work presents a hybrid deep learning approach using a deep neural network and reinforcement learning algorithm. The Proposed model is experimentally verified and compared with conventional deep neural network and reinforcement learning algorithms to demonstrate the better balancing characteristics between network coverage and lifetime.",none
Energy Efficiency Routing with Node Compromised Resistance in Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11036-010-0287-x,4,article,ACM,2012,"For the energy limited wireless sensor networks, the critical problem is how to achieve the energy efficiency. Many attackers can consume the limited network energy, by the method of capturing some legal nodes then control them to start DoS and flooding attack, which is difficult to be detected by only the classic cryptography based techniques with common routing protocols in wireless sensor networks (WSNs). We argue that under the condition of attacking, existing routing schemes are low energy-efficient and vulnerable to inside attack due to their deterministic nature. To avoid the energy consumption caused by the inside attack initiated by the malicious nodes, this paper proposes a novel energy efficiency routing with node compromised resistance (EENC) based on Ant Colony Optimization. Under our design, each node computes the trust value of its 1-hop neighbors based on their multiple behavior attributes evaluation and builds a trust management by the trust value. By this way, sensor nodes act as router to achieve dynamic and adaptive routing, where the node can select much energy efficiency and faithful forwarding node from its neighbors according to their remaining energy and trust values in the next process of data collection. Simulation results indicate that the established routing can bypass most compromised nodes in the transmission path and EENC has high performance in energy efficiency, which can prolong the network lifetime.",none
Routing protocols in wireless body sensor networks,https://dl.acm.org/doi/10.1016/j.jnca.2017.10.002,11,research-article,ACM,2017,"Wireless sensor technologies, especially Wireless Body Sensor Network (WBSN) or Wireless Body Area Sensor Network (WBASN), have gone beyond the fine-grained continuous monitoring platforms and became one of the enabling technologies that provide many successful applications in medical and non-medical fields. The physiological monitoring systems are developed to monitor the human health issues and are responsible to route the sensed data (physical or vital information for instance, blood sugar, Electromyography (EMG), Electrocardiogram (ECG), Electro-encephalograph (EEG), temperature, etc.) from biosensors nodes to the medical or non-medical server for further analysis. Many routing and data dissemination protocols have been specifically designed for WBSNs. Routing protocols in WBSNs might differ depending on the application and network architecture. This paper present a comprehensive survey of state-of-the-art routing schemes in WBSN based on the recent standards and publications. First, we present the deep insight of WBSN and its related technologies. Next, distinguished characteristics of WBSN and its applications are discussed. Furthermore, routing issues and challenges are also explored as a source of inspiration towards future developments in WBANs. Based on the operational mechanism, existing routing protocols are classified as: temperature aware, QoS aware, security aware, cluster based, cross layered based and posture based routing protocols. Finally, various summary tables are provided that evaluates the efficacy of routing protocols in pursuit of design characteristics of WBSN.",none
A trusted routing mechanism for multi-attribute chain energy optimization for Industrial Internet of Things,https://dl.acm.org/doi/10.1007/s00521-023-08215-7,1,research-article,ACM,2023,"With the improvement of network transmission level and hardware storage and computing capacity, the Internet of Things (IoT) has been rapidly developed, and its application has attracted extensive attention. As an innovative application of Internet of Things technology in the field of industrial automation production, the Industrial Internet of Things includes technologies such as edge computing, big data analysis and intelligent sensing, which greatly improves production efficiency and reduces management costs. At present, Industrial Internet of Things (IIoT) has become the key competitiveness of the country. However, the heterogeneity of equipment, the limitation of resources and the low security of data have greatly hindered the development of IIoT. Therefore, in terms of ensuring efficient energy utilization, a trusted relay routing mechanism for optimizing chain performance based on multi-attribute comprehensive evaluation for the IIoT is proposed. It is an improvement of the low-energy adaptive clustering hierarchy (LEACH) algorithm (a cluster routing protocol that is mainly used in WSN) to improve the network's data security transmission, energy efficiency and load balancing characteristics.",none
QoS-oriented multimedia transmission using multipath routing,https://dl.acm.org/doi/10.1016/j.future.2019.04.006,4,research-article,ACM,2019,"The multimedia sensor network application has very high requirements for the end-to-end transmission delay. Meanwhile, due to limitation of sensor node resources, the energy consumption also becomes one of main problems in restricting the application development. Providing the low delay transmission capability for the multimedia sensor network by multipath routing is the effective solution, but also leads to many problems such as multipath generation and flow management. For this purpose, this paper designs the QoS-oriented multipath multimedia transmission planning (Q-MMTP), sets up the multipath routing generation algorithm with energy-delay balance by defining the new model of multipath transmission on the basis of traditional spline path generation planning, and generates a series of ideal routing paths uniformly distributed in space by the specified number of paths, delay requirements and node transmission power. In addition, this paper also designs the flow control planning on account of multipath routing, and redirects the flow of high load subflow to the lower load subflow by perceiving the throughput and energy consumption of each subflow, to ensure the overall throughput of the system. The test result indicates that Q-MMTP can effectively generate multiple routing paths and reduce the energy consumption to the greatest extent while ensuring the delay.Highlights•In Q-MMTP, we set up the multipath routing generation algorithm with energy-delay balance by defining the end-to-end delay and energy consumption model of multipath transmission on the basis of traditional spline path generation planning.•The flow control planning on account of multipath routing and the flow of high load subflow to the lower load subflow by perceiving the throughput and energy consumption of each subflow.•We conduct the simulation modeling of Q-MMTP based on OPNET,and show the effectiveness of planning proposed by self-validation and comparison validation.",none
D2D routing aided networking for efficient energy consumption management of wireless IoT,https://dl.acm.org/doi/10.1016/j.adhoc.2021.102636,0,research-article,ACM,2021,"Since the past decades, the development of wireless communications has been thrusting the informationization of people′s life. While the smartphone mobile communications have greatly enhance user experiences, the conception of internet of things (IoT) which manages to achieve the broader network coverage of heterogeneous devices seems to be predictable. As an application based on internet and wireless communication techniques, the IoT might be promoted by the commercialization of present fifth generation (5G) mobile communication system. However, due to the considerable increase of information nodes, not limited to mobile phones, the direct networking strategy encounters energy consumption difficulties, which severely hinders the realization of IoT. To make a preliminary attempt at this moment, this work proposes an alternative device-to-device (D2D) strategy without the requirements of revolutionary hardware progresses. Based on the typical 5G architecture with achievable improvements (beyond-5G), an algorithmic D2D networking investigation is conducted for the wireless networking of ad hoc IoT. According to theoretical analysis and numerical simulation results, it is estimated that the appropriate D2D routing is capable of the reducing of energy consumption level up to 93%. As the energy efficiency is competent of the primitive IoT networking (e.g., long-term monitoring sensor network), this work supplies a cohort-study potentially boosting the wireless IoT systems come true.",none
FAMACROW,https://dl.acm.org/doi/10.1016/j.asoc.2016.02.019,24,research-article,ACM,2016,"A novel cluster head selection algorithm that uses fuzzy logic for cluster head selection.An unequal clustering mechanism that avoids hot spots problem.An ACO based reliable and energy efficient mechanism for inter-cluster routing from cluster heads to master station. This paper presents Fuzzy and Ant Colony Optimization Based Combined MAC, Routing, and Unequal Clustering Cross-Layer Protocol for Wireless Sensor Networks (FAMACROW) consisting of several nodes that send sensed data to a Master Station. FAMACROW incorporates cluster head selection, clustering, and inter-cluster routing protocols. FAMACROW uses fuzzy logic with residual energy, number of neighboring nodes, and quality of communication link as input variables for cluster head selection. To avoid hot spots problem, FAMACROW uses an unequal clustering mechanism with clusters closer to MS having smaller sizes than those far from it. FAMACROW uses Ant Colony Optimization based technique for reliable and energy-efficient inter-cluster multi-hop routing from cluster heads to MS. The inter-cluster routing protocol decides relay node considering its: (i) distance from current cluster head and that from MS (for energy-efficient inter-cluster communication), (ii) residual energy (for energy distribution across the network), (iii) queue length (for congestion control), (iv) delivery likelihood (for reliable communication). A comparative analysis of FAMACROW with Unequal Cluster Based Routing 33, Unequal Layered Clustering Approach 43, Energy Aware Unequal Clustering using Fuzzy logic 37 and Improved Fuzzy Unequal Clustering 35 shows that FAMACROW is 41% more energy-efficient, has 75-88% more network lifetime and sends 82% more packets compared to Improved Fuzzy Unequal Clustering protocol.",none
