title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
An Efficient Scheduling Algorithm for Data Collection through Multi-path Routing Structures in Wireless Sensor Networks,https://dl.acm.org/doi/10.1109/MSN.2010.16,2,Article,ACM,2010,"Multi-path routing is essential in wireless sensor data collection to overcome the high loss rates in wireless environments. In this paper, we propose an efficient distributed scheduling algorithm for data collection through multi-path routing structures in wireless sensor networks. The message complexity of the proposed scheduling algorithm is O(n(D+3)), where n is the number of sensor nodes in the network and D is the maximum node degree. The best existing scheduling algorithm for single-path routing structures has the message complexity of O(n(X+D+2)), where X is the number of 2-hop neighbors of a sensor node. The complexity of the proposed scheduling algorithm is a significant improvement since D is substantially smaller than X. In addition, we also develop a method for deriving a super lower bound on the shortest possible length of the data collection schedule generated by any algorithm. Extensive experimental results show that the proposed scheduling algorithm produces good data collection schedules with greatly reduced running time and less scheduling messages generated as compared to existing algorithms. The length of the data collection schedule produced by our algorithm is within 2.3 times of the lower bound estimate across a wide range of network settings.",none
An optimal cluster formation based energy efficient dynamic scheduling hybrid MAC protocol for heavy traffic load in wireless sensor networks,https://dl.acm.org/doi/10.1016/j.cose.2018.04.009,30,research-article,ACM,2018,"This article proposes an Energy Efficient Dynamic Scheduling Hybrid MAC Protocol (EDS-MAC) for Traffic Adaptive Wireless Sensor Networks. The proposed approach consists of two stages. (i) cluster formation, and (ii) data transmission. In the first stage, a variable step size firefly algorithm (VSSFFA) is proposed for generating energy-aware clusters by optimal selection of cluster heads. The VSSFFA reduces the cost of locating optimal position for the head nodes in a cluster. Additionally, we proposed the VSSFFA-based approach within the cluster rather than base station, which makes it a semi-distributed method. The selection criteria of the objective function are based on the residual energy, intra-cluster distance, node degree and head count of the probable cluster heads. Data communication is done using data transmission stage, which reduces the latency, delay, and control overhead. Compared to IH-MAC, EDS-MAC reduces the size of control packet by introducing short node address (1 byte instead of 8 bytes in IH-MAC). By enabling lower duty cycle operation and by performing efficient clustering, it reduces overhearing and reduces the overall latency experienced by the sensor network. Hence, introduction of EDS-MAC protocol in WSN can help the users with prolonged network life span and minimize the energy and overhead utilization of the overall network. The efficiency of the proposed MAC protocol has been analyzed using the NS-2 simulator. WSN employing EDS-MAC is compared with IH-MAC and is found to experience 50% reduction in overall energy consumption and 72% reduction in overall delay experienced by the network.",none
A survey on routing protocols for wireless sensor networks using swarm intelligence,https://dl.acm.org/doi/10.1504/IJITST.2016.078574,6,article,ACM,2016,"Efficient routing is an important issue for the design of wireless sensor network WSN protocols to meet the severe hardware and resource constraints. Swarm intelligence is a relatively novel field. It comes under intelligent routing protocols which contribute to the optimisation of wireless sensor networks. It addresses the study of the collective behaviours of systems made by many components that coordinate using decentralised controls and self-organisation. Many number of routing protocols for wireless sensor networks have been developed according to the principles of swarm intelligence. The routing protocols are categorised based on their computational complexity, network structure, energy efficiency, scalability, fault tolerance, path establishment, and many more. In this paper, we provide an extensive survey and study different swarm intelligence-based routing protocols for WSNs. We discuss the general principles of swarm intelligence and of its application to routing, design challenges for WSN routing protocols, routing factors, and taxonomy of routing protocols in WSNs.",none
A Task-Oriented Hybrid Routing Approach based on Deep Deterministic Policy Gradient,https://dl.acm.org/doi/10.1016/j.comcom.2023.07.040,0,research-article,ACM,2023,"With the development of communication and transmission technologies, the applications of Internet of Things (IoT) and telemedicine are increasingly sensitive to network latency. To meet this urgent demand, learning-based routing approaches emerge, with better performance and higher flexibility. These routing approaches can be divided into single-path and multipath, which have lower transmission delay and better load balancing respectively. However, the traffic scheduling policy is not only affected by the network states but also needs to consider the requirements for traffic tasks. We propose a Task-Oriented Hybrid Routing Approach (TOHRA) based on Deep Deterministic Policy Gradient (DDPG) in Software-Defined Networking (SDN). First, the hybrid routing optimization algorithm comprehensively considers the network states and task requirements, and outputs a task-oriented hybrid routing that combines the advantages of single-path and multipath. Moreover, we design a hop-by-hop traffic segmentation model based on DDPG to output the traffic segmentation ratio on hybrid routing to adapt to the changing transmission path. Experimental results show that TOHRA achieves the best performance of load balancing and network throughput. Especially in the case of Type C tasks in Germany topology, the average network throughput of THORA is increased by 32.86%, and the average variance of link load rate is reduced by 46.62%.",none
Ant colony inspired self-optimized routing protocol based on cross layer architecture for wireless sensor networks,https://dl.acm.org/doi/10.5555/1863316.1863348,0,Article,ACM,2010,"Nowadays, wireless sensor networks (WSNs) are becoming increasingly beneficial, worthwhile and a challenging research area. The advancements in WSN enable a wide range of environmental monitoring and object tracking applications. Moreover, multihop (node by node) routing in WSN is affected by new devices constantly entering or leaving the network. Therefore, nature inspired self-maintained protocols are required to tackle the problems arising in WSN. We proposed ant colony stimulated routing, which shows an outstanding performance for WSNs. In this manuscript, a cross layer design based self-optimized (ACO) routing protocol for WSN and the results are presented. Link quality, energy level and velocity parameters are used to discover an optimal route. The signal strength, remaining power and timestamp metrics are trade in from physical layer to network layer. The emitted decision through the WSN discovery will establish the optimal route from source to destination. The adopted cross layer architecture helps ACO in improving the overall data throughput; especially in the case of real time traffic.",none
Ant colony inspired self-optimized routing protocol based on cross layer architecture for wireless sensor networks,https://dl.acm.org/doi/10.5555/1973274.1973280,6,article,ACM,2010,"Nowadays, wireless sensor networks (WSNs) are becoming increasingly beneficial, worthwhile and a challenging research area. The advancements in WSN enable a wide range of environmental monitoring and object tracking applications. Moreover, multihop (node by node) routing in WSN is affected by new devices constantly entering or leaving the network. Therefore, nature inspired self-maintained protocols are required to tackle the problems arising in WSN. We proposed ant colony stimulated routing, which shows an outstanding performance for WSNs. In this manuscript, a cross layer design based selfoptimized (ACO) routing protocol for WSN and the results are presented. Link quality, energy level and velocity parameters are used to discover an optimal route. The signal strength, remaining power and timestamp metrics are trade in from physical layer to network layer. The emitted decision through the WSN discovery will establish the optimal route from source to destination. The adopted cross layer architecture helps ACO in improving the overall data delivery ratio; especially in the case of real time traffic.",none
An efficient Markov energy predictor for software defined wireless sensor networks,https://dl.acm.org/doi/10.1007/s11276-022-03058-x,0,research-article,ACM,2022,"Software-defined wireless sensor networks (SDWSNs) are a great step forward to centralize and facilitate the management of low-power networks. However, the continuous sending of local information from the sensor nodes to the controller causes excessive energy loss and increases the network overhead. This dilemma has become one of the hot topics of current research to make SDWSNs more efficient. This paper has proposed an efficient energy predictor for SDWSNs (E2-SDWSN) to improve the performance of the sensor network. The proposed approach reduces the cost of packet delivery and energy consumption using the well-known MapReduce framework with an intelligent selection of the reducers. Using MapReduce in the SDWSN by in-network processing significantly reduces energy consumption and balances traffic. Furthermore, the controller using an energy prediction model predicts the residual energy level of the nodes. Therefore, assuming the position of the nodes is fixed, the need to sequential send local packets is reduced. Reducing the number of local and energy information packets of the network decreases the network traffic. This consequently improves the quality of service and reduces energy consumption. Therefore, the proposed model increases the lifetime of the network. The results also confirm that the proposed E2-SDWSN significantly improves the energy throughput, the packet delivery ratio, and the delay through the sensor network.",none
ENERGY EFFICIENT ROBUST BACTERIAL FORAGING ROUTING PROTOCOL (EE-RBFRP) FOR BIG DATA NETWORK,https://dl.acm.org/doi/10.1016/j.procs.2022.12.078,0,research-article,ACM,2022,"Big data is a huge amount of heterogeneous information which keeps getting rapidly increased minute to minute. Volume is one of the most important features of big data and it is handled only in cloud computing which provides significant facility of on-demand availability. Routing plays vital role in accessing big data in cloud computing. If traditional protocols applied for routing the big data means it will never give its best performance in network and it will lead to increased reduced delivery of packets and increased delay. To overcome issue, this paper proposes an optimization-based routing protocol namely Energy Efficient Robust Bacterial Foraging Routing Protocol (EE-RBFRP) which is inspired from foraging behavior of bacteria. EE-RBFRP initially investigates the whole search space and performs local-search and global-search separately to exploit the promising regions of the network to find the best route to access the big data in cloud computing. EE-RBFRP is evaluated against existing protocol using NS2 with benchmark performance metrics. Results make a better indication that EE-RBFRP has better performance than existing protocols in terms of reducing the delay and energy consumption.",none
Distributed Data Storage Systems for Data Survivability in Wireless Sensor Networks using Decentralized Erasure Codes,https://dl.acm.org/doi/10.1016/j.comnet.2016.01.008,1,research-article,ACM,2016,"Achieving reliability in Wireless Sensor Networks (WSNs) is challenging due to the limited resources available. In this study, we investigate the design of data survivability schemes using decentralized storage systems in WSNs. We propose a data storage system design based on Decentralized Erasure Codes (DEC) that features a simple and decentralized construction of the target code. The proposed framework allows sensor nodes to cooperate to build an erasure code-based storage that can tolerate a given failure/erasure rate. Code construction and decoding can both be performed randomly allowing for a distributed operation with no prior setup or coordination between source nodes. Further, we present two approaches that utilize Random Linear Network Coding (RLNC) to enhance the proposed scheme in order to achieve energy efficiency. We present the theoretical basis of the schemes then validate and evaluate their performance through simulations.",none
A secure localization scheme based on trust assessment for WSNs using blockchain technology,https://dl.acm.org/doi/10.1016/j.future.2021.06.039,4,research-article,ACM,2021,"Wireless Sensor Network (WSN) is one of the integral part of the present ubiquitous and pervasive computing. The smartness of the applications is incomplete without WSNs. Almost all the scenarios of WSNs require efficient and accurate localization process. However, the main disadvantage of the existing frameworks and algorithms is that they are not so much significant with the trust of the beacon nodes which are integral part of WSNs. This must be ensured for localization. In our present solution, we consider this issue.It is obvious to have the malicious nodes in the hostile environment of WSN operations. Our proposed solution, therefore, address this challenge and provides a trust-based framework for secure localization. It focus on the trust assessment algorithm and blockchain generation. In the localization process, trust values of each beacon node are computed based on different trust metrics and the corresponding weights are dynamically adjusted. Subsequently, for the mining process, higher trusty beacon nodes are only selected. This two-step approach ensures an updated blockchain with reliability and consistent trust values of all beacon nodes. We perform a set of simulations to validate the performance and effectiveness of the proposed algorithm. The results are comparatively analyzed based on localization accuracy, detection of malicious activities, False Positive Rate (FPR), and False Negative Rate (FNR). In all the aspects our solution outperforms the other algorithms.Highlights•A trust evaluation-based localization algorithm is proposed based on blockchain technology.•A Proof-of-Stake consensus is introduced which enables the beacon node to add the trusted block.•Beacon nodes with the highest trust values are considered to perform the localization process.",none
