title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Energy efficient chain based cooperative routing protocol for WSN,https://dl.acm.org/doi/10.1016/j.asoc.2015.06.034,10,research-article,ACM,2015,"Number of rounds versus number of dead nodes. This paper has presented the our new routing protocol with all results in QoS (Quality of service metrics) of WSN (Wireless Sensor Nodes) and it is compared with LEACH, SEP, genetic HCR and ERP routing protocols.This research is useful for densely deployed networks (Terrestrial, Environmental and Border surveillance applications).This paper presents the routing protocol in which data is transmitted thorough the CHs and CCOs for intra and inter cluster communication.Our research has optimized many parameters of sensor nodes as Energy, Time, Reliability, Throughput and scalability and results calculated in MATLAB validate our work. In this paper, we investigate the reduction in total transmission time and the energy consumption of wireless sensor networks using multi-hop data aggregation by forming coordination in hierarchical clustering. Novel algorithm handles wireless sensor network in numerous circumstances as in large extent and high density deployments. One of the major purposes is to collect information from inaccessible areas by using factorization of the area into subareas (clusters) and appointing cluster head in each of the subarea. Coordination and cooperation among the local nodes via relay nodes in local cluster (By forming sub clusters) helped to serve each and every node. Routing is based on the predefined path, proposed by new transmission algorithm. Transmission distance is minimized by using cluster coordinators for inter cluster communication and relay nodes within the cluster. We show by extended simulations that Chain Based Cluster Cooperative Protocol (CBCCP) performs very well in terms of energy and time. To prove it, we compare it with LEACH, SEP, genetic HCR and ERP and found that new protocol consumes six times less energy than LEACH, five times less energy than SEP, four time less energy than genetic HCR and three times less energy than ERP, which further validate our work.",none
Research on Dynamic Spectrum Allocation Algorithm Based on Cyclic Neural Network,https://dl.acm.org/doi/10.1155/2022/7928300,0,research-article,ACM,2022,"Due to the wide application of cognitive wireless network, the network structure is becoming more and more complex. It is difficult to establish the corresponding mathematical model to simulate the high complexity network environment. The algorithm based on recurrent neural network in deep reinforcement learning can effectively solve this problem. In addition, with the rise of deep learning in recent years, the combination of reinforcement learning and deep learning shows excellent ability in dealing with complex problems and data operation. This paper is aimed at studying dynamic spectrum allocation based on cyclic neural network. This paper briefly introduces MATLAB, sets up the network environment of algorithm simulation, then analyzes the overall performance of the improved genetic algorithm, and explores the influence of genetic algorithm-related parameters and network environment-related parameters on the performance of the algorithm. The results show the improved genetic algorithm. The network efficiency can be improved by about 2%, but the spectrum switching frequency can be reduced by 69%. When the number of primary users in the network is large, the network benefit of improving the genetic algorithm is superior to the other two algorithms. In addition, when the crossover probability is 0.6 and 0.1, the fitness value is higher than the crossover probability of 0.9 and 0.5; the interference of authorized users in the network initially has less impact on the secondary user.",none
Review: A survey on intelligent routing protocols in wireless sensor networks,https://dl.acm.org/doi/10.1016/j.jnca.2013.04.001,25,article,ACM,2014,"This paper surveys intelligent routing protocols which contribute to the optimization of network lifetime in wireless sensor networks (WSNs). Different from other surveys on routing protocols for WSNs, this paper first puts forward new ideas on the definition of network lifetime. Then, with a view to prolonging network lifetime, it discusses the routing protocols based on such intelligent algorithms as reinforcement learning (RL), ant colony optimization (ACO), fuzzy logic (FL), genetic algorithm (GA), and neural networks (NNs). Intelligent algorithms provide adaptive mechanisms that exhibit intelligent behavior in complex and dynamic environments like WSNs. Inspired by such an idea, some intelligent routing protocols have recently been designed for WSNs. Under each category, it discusses the representative routing algorithms and further analyzes the performance of network lifetime defined in three aspects. This paper intends to give assistance in the optimization of network lifetime in WSNs, together with offering a guide for the collaboration between WSNs and computational intelligence (CI).",none
ENROUTE: An Entropy Aware Routing Scheme for Information-Centric Networks (ICN),https://dl.acm.org/doi/10.1007/s11277-021-08944-9,0,research-article,ACM,2022,"With the exponential growth of end users and web data, the internet is undergoing the change of paradigm from a user-centric model to a content-centric one, popularly known as information-centric networks (ICN). Current ICN research evolves around three key-issues namely (i) content request searching, (ii) content routing, and (iii) in-network caching scheme to deliver the requested content to the end user. This would improve the user experience to obtain requested content because it lowers the download delay and provides higher throughput. Existing researches have mainly focused on on-path congestion or expected delivery time of a content to determine the optimized path towards custodian. However, it ignores the cumulative effect of the link-state parameters and the state of the cache, and consequently it leads to degrade the delay performance. In order to overcome this shortfall, we consider both the congestion of a link and the state of on-path caches to determine the best possible routes. We introduce a generic term entropy to quantify the effects of link congestion and state of on-path caches. Thereafter, we develop a novel entropy dependent algorithm namely ENROUTE for searching of content request triggered by any user, routing of this content, and caching for the delivery this requested content to the user. The entropy value of an intra-domain node indicates how many popular contents are already cached in the node, which, in turn, signifies the degree of enrichment of that node with the popular contents. On the other hand, the entropy for a link indicates how much the link is congested with the traversal of contents. In order to have reduced delay, we enhance the entropy of caches in nodes, and also use path with low entropy for downloading contents. We evaluate the performance of our proposed ENROUTE algorithm against state-of-the-art schemes for various network parameters and observe an improvement of 29–52% in delay, 12–39% in hit rate, and 4–39% in throughput.",none
Blockchain model for environment/infrastructure monitoring in cloud-enabled high-altitude platform systems,https://dl.acm.org/doi/10.1016/j.vehcom.2023.100627,0,research-article,ACM,2023,"The recently accentuated features of augmenting conventional wireless networks with high altitude platform systems (HAPS) have fueled a plethora of applications, which promise to offer new services to ground users, as well to enhance the efficiency and pervasion of existing applications. Cloud-enabled HAPS, which aims to create HAPS-based datacenters that offer cloud services to users, has particularly emerged as a promising key enabler to provide large-scale equitable services from the sky. Although offering cloud services from the HAPS proves to be efficient, its practical deployment at the stratosphere level still faces many challenges such as high energy requirements, physical maintenance, and is particularly prone to security considerations. Safeguarding the cloud-enabled HAPS against various cyberattacks is a necessity to guarantee its safe operation. This paper proposes a blockchain model to secure cloud-enabled HAPS networks that contain a large number of HAPS stations from recurring cyberattacks within the context of the environment and infrastructure monitoring (EIM) application. To this end, the paper first presents a detailed blockchain framework, and describes the ways of integrating the developed framework into the various system components. We then discuss the details of the system implementation, including the storing and consuming of cloud transactions, the generation of new blocks, and the blockchain consensus protocol that is tailored to the EIM requirements. Finally, we present numerical simulations that illustrate the performance of the system in terms of throughput, latency, and resilience to attacks.",none
A hybrid coverage control for enhancing UWSN localizability using IBSO-VFA,https://dl.acm.org/doi/10.1016/j.adhoc.2021.102694,2,research-article,ACM,2021,"Underwater node coverage is the basis of various applications in underwater wireless sensor network (UWSN). It is easy to cause the coordinates of underwater nodes drift affected by water flow action. Some sparsely deployed underwater nodes may form coverage holes, which makes it impossible to locate underwater targets effectively. Combined with the water flow situation, this paper proposes an improved brain storm optimization integrated with virtual force algorithm (IBSO-VFA) for improving UWSN coverage performance. After analyzing the water jet model and the resultant force along Z axis, the velocity components of east, north and depth directions can be derived, which can reveal the coordinate evolution model of drifted underwater nodes under water flow action. Underwater nodes present non-uniform distribution of partly sparse and partly dense coverage, even with a lot of coverage holes. Inspired by the virtual force algorithm, the drifted underwater nodes are driven to their relative communicable positions. Meanwhile, the brain storm optimization has been improved and applied to avoid falling into local coverage optimum by pure VFA. Based on the node maximum coverage, the dual mapping of signal domain and localizability domain is established in consideration of ranging and coordinate errors. Finally, a comprehensive performance test is conducted to evaluate IBSO-VFA performance in terms of coverage rates, k-coverage and localizability area. The results indicate that the IBSO-VFA can maximize the UWSN coverage and localizability performance. The proposed IBSO-VFA can provide a close-to-practical coverage model for drifted underwater nodes, and can provide a theoretical basis for ocean information perception in UWSN.",none
The distributed Gauss-Newton methods for solving the inverse of approximated Hessian with application to target localization,https://dl.acm.org/doi/10.1145/3403746.3403900,2,research-article,ACM,2020,"Gauss-Newton method is a Hessian free second-order Newton's optimization method, which can be used to solve the common nonlinear least squares (NLLS) problems. In this paper, we consider the collaborative target localization problem in a wireless sensor network with a random topology structure. By using a specialized decomposition technique, the centralized Gauss-Newton method is modified as a distributed solution by exchanging locally information with the neighboring anchor nodes. In the recent diffusion Gauss-Newton algorithm, the main difficulty is the computation of inverse because the approximated Hessian is not always full column rank. To address this problem, we propose that two methods can be used to approximate the inverse matrix, i.e., Levenberg-Marquardt parameter and Moore-Penrose inverse methods. The former in essence is a damped iteration method, while the latter depends largely on the adjustment of step size. In addition to proposing the methods above for diffusion Gauss-Newton algorithm, we also compare their performance to solve the collaborative localization in wireless sensor networks, which can be modeled as a NLLS problem. Simulation results show both of them are applicable to diffusion GN, and LM method has some slight advantages in these respects such as resistance to environment noise while guaranteeing convergence, and dynamical increasing/decreasing to step size.",none
A Survey on WSN Issues with its Heuristics and Meta-Heuristics Solutions,https://dl.acm.org/doi/10.1007/s11277-021-08659-x,6,review-article,ACM,2021,"A wireless sensor networks (WSN’s) has stimulated significant research work among the researchers in monitoring and tracking tasks. It’s a quite challenging task that needs to cope up with various conflicting issues such as energy efficiency, network lifetime, connectivity, coverage, etc. in WSN’s for designing various applications. This paper explores the recent work and efforts done in addressing the various issues in WSN’s. This paper focused on basic concepts regarding the WSN’s and discusses meta-heuristics and heuristics algorithms for solving these issues with recent investigations. Various optimization algorithms in the context of WSN, routing algorithms, and clustering algorithms were discussed with details of earlier work done. This paper delivers various Multi-Objective Optimization approaches deeply for solving issues and summarizes the recent research work and studies. It provides researchers an understanding of the various issues, trade-offs between them, and meta-heuristics and heuristics approach for solving these issues. A glimpse of open research challenges has also been provided which will be helpful for researchers. This paper also gives an insight into various issues, open challenges that still exist in WSN’s with their heuristics and meta-heuristics solutions and also focuses on various conflicting issues as well.",none
SecDL: QoS-Aware Secure Deep Learning Approach for Dynamic Cluster-Based Routing in WSN Assisted IoT,https://dl.acm.org/doi/10.1007/s11277-020-07469-x,12,research-article,ACM,2020,"In WSN-assisted IoT, energy efficiency and security which play pivotal role in Quality of Service (QoS) are still challenging due to its open and resource constrained nature. Although many research works have been held on WSN-IoT, none of them is able to provide high-level security with energy efficiency. This paper resolves this problem by designing a novel Secure Deep Learning (SecDL) approach for dynamic cluster-based WSN-IoT networks. To improve energy efficiency, the network is designed to be Bi-Concentric Hexagons along with Mobile Sink technology. Dynamic clusters are formed within Bi-Hex network and optimal cluster heads are selected by Quality Prediction Phenomenon (QP2) that ensure QoS and also energy efficiency. Data aggregation is enabled in each cluster and handled with a Two-way Data Elimination then Reduction scheme. A new One Time-PRESENT (OT-PRESENT) cryptography algorithm is designed to achieve high-level security for aggregated data. Then, the ciphertext is transmitted to mobile sink through optimal route to ensure high-level QoS. For optimal route selection, a novel Crossover based Fitted Deep Neural Network (Co-FitDNN) is presented. This work also concentrates on IoT-user security since the sensory data can be accessed by IoT users. This work utilizes the concept of data mining to authenticate the IoT users. All IoT users are authenticated by Apriori based Robust Multi-factor Validation algorithm which maps the ideal authentication feature set for each user. In this way, the proposed SecDL approach achieves security, QoS and energy efficiency. Finally, the network is modeled in ns-3.26 and the results show betterment in network lifetime, throughput, packet delivery ratio, delay and encryption time.",none
"Comprehensive review on congestion detection, alleviation, and control for IoT networks",https://dl.acm.org/doi/10.1016/j.jnca.2023.103749,1,review-article,ACM,2024,"Context:The Internet of Things (IoT) comprises various computing devices that operate on a non-standard platform and can connect to wireless networks to transmit data. These devices typically have limited storage capacity, restricted network bandwidth, and a lower level of computing power, which can cause congestion in the network. Hence, it is crucial to have a congestion control mechanism in place to facilitate efficient data transfer in IoT networks.Objective:To address congestion in the IoT, this research attempts to offer an overview of several congestion detections, avoidance, and control-based routing protocol techniques.Method:A systematic mapping study was carried out to pinpoint relevant literature. From this process, 102 publications were identified as the most relevant studies of congestion detection, congestion avoidance, congestion control, routing protocol, congestion control in 6LoWPAN, and learning-based congestion control.Results:Most relevant articles are clustered based on congestion detection (10%), congestion avoidance (12%), congestion control (23%), avoiding congestion through routing protocol (14%), congestion control in 6LoWPAN (19%), and controlling the congestion through learning based methods (24%).Conclusion:Congestion control is necessary for IoT to maintain network stability, reliability, and performance. It helps to ensure that critical applications can operate seamlessly and that IoT devices can communicate efficiently without overwhelming the network. Congestion control algorithms ensure that the network operates within its capacity, preventing network overload and maintaining network performance.",none
