title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Internet of things multi hop energy efficient cluster-based routing using particle swarm optimization,https://dl.acm.org/doi/10.1007/s11276-021-02801-0,0,research-article,ACM,2021,"The Internet of Things (IoT) is a collection of various sensors connected to the internet that share information. In a large-scale IoT network, data is collected through the wireless sensor network (WSN), and the aggregated data is sent from the sink to the next level of IoT for processing. Clustering is utilized to cut down on energy use, network redundancy, interference, and collision in WSN and improve network lifetime, scalability, and data aggregation. In addition, multi-hop communication is more effective for networks with sensors that cover a broad region. The Multi-Hop Low Energy Adaptive Clustering Hierarchy brings about a reduction to the transmission distance and prolongs the network lifetime. This particle swarm optimization (PSO) technique is effective for determining the most effective solutions for a particular problem. The particles in the PSO embody the candidate solutions tend to move through their solutions space (in several directions) in different velocities. A distributed multi-hop cluster-based routing algorithm that takes advantage of the PSO and the Lightening Search Algorithm is developed in this work. The proposed method optimizes the clustering process and achieves energy efficiency, as demonstrated by the experimental results. Reduced end-to-end delay and lower packet loss rate whereas the lifespan network and cluster count are improved.",none
BANSIM: A new discrete-event simulator for wireless body area networks with deep reinforcement learning in Python,https://dl.acm.org/doi/10.1016/j.sysarc.2022.102489,1,research-article,ACM,2022,"Many studies have investigated machine learning algorithms to improve the performance of wireless body area networks (WBANs). However, it was difficult to evaluate algorithms in a network simulator because of missing interfaces between the simulators and machine learning libraries. To solve the problem of compatibility, some researchers have attempted to interconnect existing network simulators and artificial intelligence (AI) frameworks. For example, ns3-gym is a simple interface between ns-3 (in C++) and the AI model (in Python) based on message queues and sockets. However, the most essential part is the implementation of an integrated event scheduler, which is left to the user. In this study, we aim to develop a new integrated event scheduler. We present BANSIM, a discrete-event network simulator for WBAN in standard Python that supports deep reinforcement learning (DRL). BANSIM provides an intuitive and simple DRL development environment with basic packet communication and BAN-specific components, such as the human mobility model and on-body channel model. Using BANSIM, users can easily build a WBAN environment, design a DRL-based protocol, and evaluate its performance. We experimentally demonstrated that BANSIM captured a wide range of interactions that occurred in the network. Finally, we verified the completeness and applicability of BANSIM by comparing it with an existing network simulator.",none
Energy-aware task scheduling by a true online reinforcement learning in wireless sensor networks,https://dl.acm.org/doi/10.1504/IJSNET.2017.087899,2,article,ACM,2017,"Wireless sensor networks WSNs are an attractive platform for various pervasive computing applications. A typical WSN application is composed of different tasks. In this paper, an energy-aware task scheduling method is proposed to achieve better energy consumption/performance trade-off. The proposed method exploits a true online reinforcement learning algorithm. This method is compared with the existing approaches exploiting online learning: distributed independent reinforcement learning DIRL, reinforcement learning RL, cooperative reinforcement learning CRL and exponential weight for exploration and exploitation Exp3, in terms of tracking quality/energy consumption trade-off. Simulation results show that our proposed method outperforms existing methods for the target tracking application.",none
Determining node duty cycle using Q-learning and linear regression for WSN,https://dl.acm.org/doi/10.1007/s11704-020-9153-6,5,research-article,ACM,2021,"Wireless sensor network (WSN) is effective for monitoring the target environment, which consists of a large number of sensor nodes of limited energy. An efficient medium access control (MAC) protocol is thus imperative to maximize the energy efficiency and performance of WSN. The most existing MAC protocols are based on the scheduling of sleep and active period of the nodes, and do not consider the relationship between the load condition and performance. In this paper a novel scheme is proposed to properly determine the duty cycle of the WSN nodes according to the load, which employs the Q-learning technique and function approximation with linear regression. This allows low-latency energy-efficient scheduling for a wide range of traffic conditions, and effectively overcomes the limitation of Q-learning with the problem of continuous state-action space. NS3 simulation reveals that the proposed scheme significantly improves the throughput, latency, and energy efficiency compared to the existing fully active scheme and S-MAC.",none
Exact and Approximation Algorithms for Data Mule Scheduling in a Sensor Network,https://dl.acm.org/doi/10.1007/978-3-319-28472-9_5,0,Article,ACM,2015,"We consider the fundamental problem of scheduling data mules for managing a wireless sensor network. A data mule tours around a sensor network and can help with network maintenance such as data collection and battery recharging/replacement. We assume that each sensor has a fixed data generation rate and a capacity upper bound on storage size. If the data mule arrives after the storage capacity is met, additional data generated is lost. In this paper we formulate several fundamental problems for the best schedule of single or multiple data mules and provide algorithms with provable performance. First, we consider using a single data mule to collect data from sensors, and we aim to maximize the data collection rate. We then generalize this model to consider k data mules. Additionally, we study the problem of minimizing the number of data mules such that it is possible for them to collect all data, without loss. For the above problems, when we assume that the capacities of all sensors are the same, we provide exact algorithms for special cases and constant-factor approximation algorithms for more general cases. We also show that several of these problems are NP-hard. When we allow sensor capacities to differ, we have a constant-factor approximation for each of the aforementioned problems when the ratio of the maximum capacity to the minimum capacity is constant.",none
Using cognitive radio to deliver green communications: a reinforcement learning approach,https://dl.acm.org/doi/10.1504/ijkedm.2019.105241,0,research-article,ACM,2019,"In this paper, we are interested in the concept of green networking and the solutions brought by cognitive radio technology in this field. The purpose of this work is to find a mechanism that minimises energy consumption by integrating it in a cognitive radio network. For this, we have used the Q-learning algorithm, a reinforcement learning technique that will help the cognitive users to find the optimal channel that has a low transmission power by guaranteeing the needs of their application and therefore a reduction in the energy consumption of their batteries while minimising interference in the network. The obtained results are very satisfactory because we have shown that through the integration of the Q-learning algorithm in a cognitive radio network, we have been able to significantly reduce the energy consumption and the interferences of the cognitive radio terminals and therefore we have satisfied the service of green networking.",none
An Energy-Aware Hybrid Approach for Wireless Sensor Networks Using Re-clustering-Based Multi-hop Routing,https://dl.acm.org/doi/10.1007/s11277-021-08614-w,9,research-article,ACM,2021,"Wireless sensor networks (WSNs) consist of a large number of sensor nodes, which are primarily employed for collecting data from an environment of interest. Energy resources of WSN nodes are generally restricted, irreplaceable and non-rechargeable. Hence, lowering the level of energy consumption in such networks to save more energy is the key issue in the literature. Clustering, selecting the best Cluster Head (CH) among candidates, and performing the routing only among cluster heads would be an effective approach to reduce the WSN nodes energy consumption. Therefore, cluster-based routing leads to extending the network’s lifetime through aggregating data in CHs, uniformly distributing the energy among nodes, and, consequently, reducing the number of contributing nodes in the routing procedure. In this paper, an energy-aware cluster-based multi-hop routing algorithm is presented, in which the clusters would, if required, re-formed during the routing procedure. Furthermore, like other multi-hop routing algorithms, it guarantees minimizing the energy consumption through balancing energy within the network. In this paper, we have presented a cluster-based multi-hop routing algorithm. In our proposed approach, a combination of two algorithms, namely K-means and Open Source Development Model Algorithm (ODMA), are employed for clustering, and Genetic Algorithm, is applied for multi-hop routing. The simulation results confirm superiority of our proposed method in comparison with MH-FCM, EEWC, and GAFOR algorithms in terms of several metrics such as average residual energy, residual energy variance, number of packets received, number of dead nodes, and network lifetime.",none
An adaptive load-aware routing algorithm for multi-interface wireless mesh networks,https://dl.acm.org/doi/10.1007/s11276-014-0804-0,5,article,ACM,2015,"In wireless mesh networks, the number of gateway nodes are limited, when the nodes access to the internet by fixed gateway node, different requirements of nodes lead to the dataflow shows heterogeneity. Many new routing metrics and algorithms existing in traditional wired networks and the Ad Hoc network, can not be directly applied to wireless mesh networks, so how to design a routing metric and algorithm which can dynamically adapt to current networks topology and dataflow changes, avoid bottleneck node, and select the most stable and least congestion link to establish a route is very important. In this paper, we presented a new dynamic adaptive channel load-aware metric (LAM) to solve the link load imbalance caused by inter-flow and inner-flow interference, designed a self-adaptive dynamic load balancing on-demand routing algorithm through extending and improving AODV routing method with the LAM, to achieve flow balance, reduce the high packet loss ratio and latency because congestion and Packet retransmission, and can increase Network Throughput.",none
Multi-UAV WRSN charging path planning based on improved heed and IA-DRL,https://dl.acm.org/doi/10.1016/j.comcom.2023.02.021,0,research-article,ACM,2023,"Aiming at the problem of how to improve the energy utilization rate of UAV (Unmanned Aerial Vehicle) in the charging process of wireless rechargeable sensor network, a charging path planning scheme for multi-UAV wireless rechargeable sensor network based on deep reinforcement learning is proposed. Firstly, the multi-UAV path planning problem is described and a network model is established, and then the network model is optimized by using the improved dynamic clustering algorithm of HEED, and then an intelligent path optimization algorithm based on the intelligent algorithm and deep reinforcement learning IA-DRL is proposed for the problem model. According to this algorithm, the optimal charging path of multiple drones is obtained, and finally the drones charge each node to be charged in the network. The experimental results show, compared with other traditional heuristic methods, IA-DRL has more advantages in solving small and medium-scale UAV path planning problems, and compared with the neural network model without PSO, the minimum AVG performance of IA-DRL is improved by about 3.8% and has a faster convergence speed about 550 episodes.",none
"Reinforcement Learning for Multiple Access Control in Wireless Sensor Networks: Review, Model, and Open Issues",https://dl.acm.org/doi/10.1007/s11277-013-1028-9,0,article,ACM,2013,"Wireless sensor networking is a viable communication technology among low-cost and energy-limited sensor nodes deployed in an environment. Due to high operational features, the application area of this technology is extended significantly but with some energy related challenges. One main cause of the nodes energy wasting in these networks is idle listening characterized with no communication activity. This drawback can be mitigated by the means of energy-efficient multiple access control schemes so as to minimize idle listening. In this paper, we discuss the applicability of distributed learning algorithms namely reinforcement learning towards multiple access control (MAC) in wireless sensor networks. We perform a comparative review of relevant work in the literature and then present a cooperative multi agent reinforcement learning framework for MAC design in wireless sensor networks. Accordingly, the paper concludes with some major challenges and open issues of distributed MAC design using reinforcement learning.",none
