title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
A Routing Protocol for Detecting Holes in Wireless Sensor Networks with Multiple Sinks,https://dl.acm.org/doi/10.1145/2791405.2791480,2,research-article,ACM,2015,"In wireless sensor networks, data routing in an optimal way is a challenging task while tackling the limited energy constraint at the same time. Our goal is not only to enhance network's lifetime for the available limited network energy, but also to detect the sub-areas in the network, which have run out of energy or became a dead zone i.e. hole. The hole detection algorithm used in our work detects such dead zones and help the network coordinators to mitigate the problem before it hampers the whole network functioning. The simulation results have shown the ability of the protocol to optimally route data packets in a multiple sink scenario and detect hole(s) when it occurs. Our work on holes covers coverage hole detection and routing hole detection.",none
LA-CWSN,https://dl.acm.org/doi/10.1016/j.comcom.2016.07.006,3,research-article,ACM,2016,"Cognitive networking deals with using cognition to the entire network protocol stack to achieve stack-wide, as well as network-wide performance goals; unlike cognitive radios that apply cognition only at the physical layer to overcome the problem of spectrum scarcity. Adding cognition to the existing Wireless Sensor Networks (WSNs) with a cognitive networking approach brings about many benefits. To the best of our knowledge, almost all the existing researches on the Cognitive Wireless Sensor Networks (CWSNs) have focused on spectrum allocation and interference reduction, which are related to the physical layer optimization. In this paper, an inference and learning model for CWSNs, named LA-CWSN, is proposed. This model uses learning automata to bring cognition to the entire network protocol stack, with the aim of providing end-to-end goal. Learning automata are assigned to the parameters of the important network protocols. Each automaton has a finite set of possible values of the corresponding parameter, and it tries to learn the best one, which maximize the network performance. Each node in the network has its own group of learning automata, which act independently, however all nodes receive the same feedbacks from the environment. To clarify the proposed model a traffic control scenario in WSN is considered. Using the network simulator ns-2.35, we test the proposed inference and learning model for traffic control in a WSN. The results show that learning automata approach works well to apply cognition in WSNs.",none
"Unveiling the Cutting Edge: A Comprehensive Survey of Localization Techniques in WSN, Leveraging Optimization and Machine Learning Approaches",https://dl.acm.org/doi/10.1007/s11277-023-10630-x,2,research-article,ACM,2023,"Sensor node localization is an important feature of many applications, including wireless sensor networks and location-based services. The accurate localization of sensor nodes improves system performance and reliability. This research emphasizes the benefits of using hybrid machine learning and optimization strategies for sensor node localization. Machine Learning (ML) algorithms, such as neural networks and support vector machines, are used to simulate complex correlations between sensor readings and related locations. These models enable precise prediction of node placements based on received signal strength, time of arrival, or other sensory inputs. The survey conducted in this study aims to uncover the latest advancements in localization strategies within Wireless Sensor Networks through the utilization of ML and Optimization Techniques. By thoroughly examining the existing literature, research gaps have been identified when localization techniques are solely employed. To provide a comprehensive understanding, this survey offers a detailed classification of localization algorithms, covering various aspects. Furthermore, the paper elaborates on the implementation of Optimization and Machine Learning approaches, exploring potential combinations with localization techniques. Through the use of analytical tables, the survey presents a comprehensive overview of sensor node localization using ML and optimized approaches. Additionally, the study addresses the challenges encountered and identifies potential future directions for the integration of these techniques.",none
Fuzzy Logic Based Distance and Energy-Aware Routing Protocol in Delay-Tolerant Mobile Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-018-5360-y,8,article,ACM,2018,"In challenged networks such as Wireless Sensor Networks, limitations such as nodes mobility, short radio range and sparse network density can prevent communications among nodes. Consequently, it can result in long delays in exchanging messages among nodes. Designing Delay-Tolerant Networks is considered to be an approach for dealing with lengthy breakdown of communication between nodes. Using multi-replica methods seems rational for these networks. However, a majority of these methods inject a large amount of replications of a message in the network so as to enhance message delivery probability which consequently leads to the loss of energy and reduction of network efficiency. Two major issues should be considered to achieve data delivery in such challenging networking environments: a routing strategy for the network and a buffer management policy. This study proposes a new routing protocol called Fuzzy-Logic based Distance and Energy Aware Routing protocol (FLDEAR) in delay tolerant mobile sensor network. A FLDEAR is a distance and energy aware protocol that reduces the number of message replications and uses two fuzzy inference systems in routing and buffer management. The results of conducted simulations indicated that this routing algorithm can be used for enhancing data packet delivery ratios and reducing data transmission overhead than several current Delay-Tolerant Mobile Sensor Networks routing protocols.",none
RETRACTED ARTICLE: An Energy Efficient Framework for Densely Distributed WSNs IoT Devices Based on Tree Based Robust Cluster Head,https://dl.acm.org/doi/10.1007/s11277-018-6000-2,2,research-article,ACM,2018,"There is a developing effect of WSNs (wireless Sensor Networks) on genuine applications. Various plans have been proposed for gathering information on multipath routing, tree, clustering and cluster trees. Existing schemes can’t give an ensured dependable system to versatility, movement, and end-to-end association, separately. Such kind of problems to be moderate, the proposed scheme considers a densely distributed WSN system model related to Internet-of-Things (IoT) and tree based cluster formation depending upon sensor node deployment density. For each tree based cluster having one cluster head node to attain energy efficient data gathering, a reinforcement learning based fuzzy inference system (RL-FIS) will applied to determine the data gathering node for every cluster present in the densely distributed WSNs based on three metrics: neighbourhood overlap, bipartivity index and algebraic connectivity. We compare our proposed scheme with the other schemes. Simulation results indicate that our proposed scheme outperform the other schemes in overall energy consumption saving and prolong the lifetime of the network.",none
Cuckoo search algorithm with fuzzy logic and Gauss–Cauchy for minimizing localization error of WSN▪,https://dl.acm.org/doi/10.1016/j.asoc.2022.109211,1,research-article,ACM,2022,"The location of the sensor node is critical in wireless sensor networks (WSN) as the information acquired by the sensor node may be worthless without knowing its source. However, high accurate positioning of sensor nodes remains a big challenge. To overcome the barrier, an improved cuckoo search algorithm with fuzzy logic and Gauss–Cauchy strategy (ICS-FG) is proposed, that integrates the meta-heuristic algorithm with the traditional method. To regulate the dynamic adjustment of parameters, our study proposes a fuzzy logic based on population diversity. The proposed Gauss–Cauchy strategy significantly improve the algorithm’s search accuracy while enhancing its robustness when evaluated on several selected benchmark functions and locating unknown nodes in WSN. Experimental results obtained from well-known benchmark functions demonstrate the advance of the ICS-FG approach over the parallel compact cuckoo search algorithm (pcCS), improved adaptive genetic algorithm (IAGA), and other remarkable methods. By quantitative assessment, the proposed ICS-FG approach achieves a lower positioning error than pcCS, IAGA, and other state-of-the-art algorithms.Graphical abstractDisplay OmittedHighlights•Cuckoo search algorithm with fuzzy logic and Gauss–Cauchy strategy is proposed.•Fuzzy logic based on population diversity is designed.•Gauss–Cauchy strategy in local exploitation is proposed.",none
Integrating Healthcare 4.0 and WBAN: efficient redundancy reduction and adaptive packet scheduling using AR-DRL,https://dl.acm.org/doi/10.1007/s11227-023-05752-9,0,research-article,ACM,2023,"The integration of Healthcare 4.0 and wireless body area networks (HC-WBAN 4.0) offers a unique opportunity to revolutionize healthcare by enabling real-time patient health monitoring. This integration can lead to various benefits, including early detection of health issues, timely intervention, and personalized treatment. However, this integration also poses several challenges, such as managing and analyzing large volumes of data generated by WBANs and ensuring reliable communication between WBAN devices and healthcare systems. To address these challenges, we propose a novel approach that leverages data-driven and context-aware packet scheduling algorithms based on machine/deep learning techniques. Our proposed approach can reduce redundant data generated by WBAN sensors and optimize the quality of service (QoS) by dynamically adapting the packet generation rate of each sensor. We use an auto-regression model and deep reinforcement learning (AR-DRL) to learn each sensor’s optimal packet generation rate, which results in improved energy efficiency, transmission reliability, network stability, and transmission cost savings. Our simulation results show that our proposed approach outperforms state-of-the-art methods, achieving up to 72.87% and 66.44% reduction in transmission cost for a higher and minimum redundancy rate, respectively. These results demonstrate the potential of our approach to improve the efficiency and reliability of WBANs for healthcare applications and pave the way for more effective integration of Healthcare 4.0 and WBANs. Our proposed approach can help healthcare providers make more informed decisions, improve patient outcomes, and reduce healthcare costs.",none
Network resource management mechanisms in SDN enabled WSNs: A comprehensive review,https://dl.acm.org/doi/10.1016/j.cosrev.2023.100569,0,review-article,ACM,2023,"Wireless technologies usually have very limited computing, memory, and battery power that require the optimal management of network resources to increase network performance. The optimization of these network resources provides an efficient network topology, traffic control, routing, and data aggregation. This study presents a qualitative and quantitative investigation to evaluate the efficient network resource management mechanisms for software defined wireless sensor networks (SDN-enabled WSNs) from the beginning of network design to reliable data delivery. In this paper, a taxonomy of network resource management research studies is proposed. A detailed analysis of SDN-enabled WSNs architecture, SDN controllers, topology discovery, routing approaches, flow rules installation, and data aggregation is also discussed. Furthermore, the comparative analysis of resource provisioning methods along with various simulation tools is presented. Moreover, this review outlines open research challenges and prospective future directions for network resource management in SDN-enabled WSNs.",none
An Enhanced Emperor Penguin Optimization Algorithm for Secure Energy Efficient Load Balancing in Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-022-09647-5,0,research-article,ACM,2022,"Wireless Sensor Network (WSN) is one of the most significant technologies that typically involves of a large number of wireless sensor nodes with sensing, communications and computation capabilities. The sustained operation of WSN is achieved through the efficient consumption of node energy. The WSN is used to many applications especially military, science and medical. The WSN performance may be affect some issues such as load balancing, security and reduce energy consumption of the nodes. These issues must be reduced to enhance performance of the WSN structure in different applications. Henceforth, in this paper, Hybrid Emperor Penguin Optimization (EPO) is developed to solve load balancing, security enhancement and reduce energy consumption in WSN. The hybrid EPO is combined with Atom Search Optimization (ASO) algorithm, it is used to improve the updating function of the EPO algorithm. Three major objective functions can be considered towards improve the performance of WSN like load balancing, security enhancement in addition energy consumption reduction. The load balancing can be achieved by optimal clustering scheme which attained applying proposed hybrid EPO. The security also enhanced in WSN with the help of hybrid EPO by computing security measures. Similarly, energy consumption of WSN is achieved optimal routing scheme by hybrid EPO algorithm. The proposed methodology is developed to manage three objectives which is a major advantage. The projected technique can be implemented by NS2 simulator for validation process. The projected technology is contrasted with the conventional methods such as EPO and ASO respectively. The projected technique is evaluated in terms of delivery ratio, network lifetime, overhead, energy consumption, throughput, drop and delay.",none
AAC: Automatic Augmentation for Crowd Counting,https://dl.acm.org/doi/10.1016/j.neucom.2022.04.100,1,research-article,ACM,2022,"Intelligent crowd management is important for city monitoring. In the task of crowd counting, insufficient training samples with labels are great challenges. In order to improve the performance of the counting model, data augmentation is an effective method. This paper proposes an automatic augmentation framework for counting (AAC) based on the deep reinforcement learning. We first pre-train the model and iteratively generate a data augmentation strategy based on the Deep Deterministic Policy Gradient (DDPG) algorithm on the divided validation dataset. When the optimal augmentation action for the model on a specific dataset is found, the model is fine-tuned by the augmented dataset. At the same time, we release a large-scale crowd counting dataset HaCrowd describing Hajj scenario. Finally, five typical crowd counting models are used to carry out augmentation experiments on four small datasets including HaCrowd. The experimental results show that AAC method can be used to generate flexible augmentation strategy for counting model aimed for specific datasets. With the augmentation dataset to train model, it can further improve the performance of counting model. The download link of the HaCrowd is (https://github.com/KAU-Smart-Crowd/HaCrowd).",none
