title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
New Modified Adaptive Learning Neural Network for Coverage and Connectivity Issues in WSN Using Energy Efficient Routing Algorithm,https://ieeexplore.ieee.org/document/10235038/,0,Conference Paper,IEEE,2023,"Wireless Sensor Networks (WSNs) are increasingly being employed in a variety of applications ranging from military to infrastructure monitoring. However, with the ever-increasing demand of higher coverage, better connectivity, and accuracy, optimization of such networks is becoming a complex task. To address this challenge, this paper proposes a novel Modified Adaptive Learning Neural Network (M-ALNN).This new method is designed to address both coverage and connectivity issues within a given WSN. The MALNN adaptively optimizes WSNs by taking advantage of state-of-the-art reinforcement learning algorithms. The proposed algorithm uses a combination of two different algorithms, viz., the Supervised Neuron Algorithm (SNA) and the K-Means Clustering Algorithm, to achieve optimal coverage and reconfiguration of network topology. Both SNA and K-Means Algorithm are trained through a reinforcement learning algorithm to adaptively adjust their parameters as per the current application requirements. After optimization, the proposed M-ALNN algorithm improves the coverage and connectivity of WSNs by adjusting the network parameters. Simulation experiments are conducted to verify the effectiveness of the proposed method. Results show that our proposed network outperforms the conventional WSN in terms of coverage and connectivity when tested under various scenarios.","Neural Network ,  Energy Efficiency ,  Adaptive Learning ,  Wireless Sensor Networks ,  Routing Algorithm ,  Connectivity Issues ,  Adaptive Neural Network ,  Coverage Issues ,  Energy-efficient Routing Algorithm ,  Learning Algorithms ,  Sensor Networks ,  K-means Algorithm ,  Optimal Coverage ,  Environmental Changes ,  Artificial Neural Network ,  Internet Of Things ,  Network Performance ,  Wireless Networks ,  Faster Convergence ,  Coverage Levels ,  Type Of Neural Network ,  Artificial Neural Network Algorithm ,  Self-organizing Map ,  Coverage Problem ,  Node Connectivity ,  Connectivity Problems ,  Fuzzy Logic ,  Wireless Technologies ,  Solutions For Issues ,  Nodes In Order "
Learning-Based Terminal-Edge Collaborative Energy-Efficient Routing Algorithm for Green RWSN,https://ieeexplore.ieee.org/document/10490003/,0,Journal Article,IEEE,2024,"In recent years, wireless smart sensors powered by solar energy have been widely deployed to ensure the green and sustainable operation of remote industrial systems monitoring. Such devices can offload computing tasks locally or using the edge server by transmitting the raw data wirelessly. Since random renewable energy harvesting has a detrimental effect on the energy balance of nodes in these green rechargeable wireless sensor networks (RWSN), the rational synergy between terminal-edge collaborative tasks offloading (TECTO) and network topology optimization (NTO) is of great significance for improving the sustainability. Therefore, this article presents a learning-based terminal-edge collaborative energy-efficient routing algorithm. First, a system model is developed to integrate TECTO and NTO, and the original problem is decoupled into two layers. Then, the NTO layer is aimed at quickly generating an energy-efficient network topology by variable cycle block coordinate descent method based on the greedy strategy. Finally, the TECTO layer adopts deep reinforcement learning based on the dynamic baseline to understand the energy efficiency feedback law of the NTO layer and rationally adjusts the TECTO scheme. The simulation results show that the presented algorithm can reasonably generate the network topology and TECTO scheme according to the node's energy state change and efficiently consume the renewable energy distributed in the green RWSN, which significantly enhances its sustainability.","Routing Algorithm ,  Energy-efficient Routing ,  Wireless Rechargeable Sensor Networks ,  Energy-efficient Routing Algorithm ,  Raw Data ,  Model System ,  Deep Learning ,  Renewable Energy ,  Energy Efficiency ,  Energy Balance ,  Network Topology ,  Energy State ,  Solar Energy ,  Energy Harvesting ,  Wireless Sensor ,  Deep Reinforcement Learning ,  Wireless Sensor Networks ,  Topology Optimization ,  Edge Server ,  Greedy Strategy ,  Sink Node ,  Optimization Problem ,  Residual Energy ,  Solar Energy Harvesting ,  Raw Sensor Data ,  Edge Computing ,  Internet Of Things ,  Solar Panels ,  Energy Consumption ,  Traffic Model "
Topology-Aware Resilient Routing Protocol for FANETs: An Adaptive Q-Learning Approach,https://ieeexplore.ieee.org/document/9744096/,30,Journal Article,IEEE,2022,"Flying ad hoc networks (FANETs) play a crucial role in numerous military and civil applications since it shortens mission duration and enhances coverage significantly compared with a single unmanned aerial vehicle (UAV). Whereas, designing an energy-efficient FANETs routing protocol with a high packet delivery rate (PDR) and low delay is challenging owing to the dynamic topology changes. In this article, we propose a topology-aware resilient routing strategy based on adaptive 
 $Q$ 
-learning (TARRAQ) to accurately capture topology changes with low overhead and make routing decisions in a distributed and autonomous way. First, we analyze the dynamic behavior of UAVs nodes via the queuing theory, and then the closed-form solutions of neighbors’ change rate (NCR) and neighbors’ change interarrival time (NCIT) distribution are derived. Based on the real-time NCR and NCIT, a resilient sensing interval (SI) is determined by defining the expected sensing delay of network events. Besides, we also present an adaptive 
 $Q$ 
-learning approach that enables UAVs to make distributed, autonomous, and adaptive routing decisions, where the above SI ensures that the action space can be updated in time with low cost. The simulation results verify the accuracy of the topology dynamic analysis model, and also prove that our TARRAQ outperforms the 
 $Q$ 
-learning-based topology-aware routing (QTAR), mobility prediction-based virtual routing (MPVR), and greedy perimeter stateless routing based on energy-efficient hello (EE-Hello) in terms of 25.23%, 20.24%, and 13.73% lower overhead, 9.41%, 14.77%, and 16.70% higher PDR, and 5.12%, 15.65%, and 11.31% lower energy consumption, respectively.","Flying Ad Hoc Networks ,  Energy Consumption ,  Time Distribution ,  Unmanned Aerial Vehicles ,  Low Energy Consumption ,  Topological Changes ,  Queueing System ,  Low Overhead ,  Ad Hoc Networks ,  Resilience Strategies ,  Routing Scheme ,  Higher Rates Of Delivery ,  Role Of The Military ,  Dynamic Topology ,  Inter-arrival Time ,  Packet Delivery ,  Routing Decisions ,  Autonomous Way ,  Rapid Changes ,  Internet Of Things ,  Arrival Rate ,  Reward Function ,  Exploitation And Exploration ,  Service Duration ,  Control Packets ,  Adaptive Learning ,  Relay Selection ,  Neighbor List ,  Reinforcement Learning Techniques ,  Transmission Range "
Full Echo Q-routing with adaptive learning rates: A reinforcement learning approach to network routing,https://ieeexplore.ieee.org/document/7448188/,20,Conference Paper,IEEE,2016,"Dynamically changing networks, such as mobile wireless sensor networks, Internet of Things networks, vehicular ad hoc networks etc., require efficient routing techniques. We present a routing algorithm, Adaptive Q-routing Full Echo, that is an extension of `full echo' modification of Q-routing algorithm and uses adaptive learning rates to improve exploration behaviour. The performance of the proposed algorithm is evaluated empirically in comparison to Q-routing and Dual Q-routing algorithms. The preliminary results suggest that the proposed algorithm represents a promising way of achieving good routing performance in dynamically changing networks.","Learning Rate ,  Reinforcement Learning Approach ,  Adaptive Learning Rate ,  Full Echo ,  Internet Of Things ,  Promising Way ,  Wireless Sensor Networks ,  Ad Hoc Networks ,  Internet Of Things Networks ,  Routing Algorithm ,  Mobile Sensors ,  Vehicular Ad Hoc Networks ,  High Load ,  Low Load ,  Local Information ,  Time Of Delivery ,  Neighboring Nodes ,  High Load Condition ,  Base Learning Rate "
An Energy Efficient Routing Algorithm for WSN Using Q-Learning Based Data Aggregation Method,https://ieeexplore.ieee.org/document/10270449/,0,Conference Paper,IEEE,2023,"Q-Iearning is an energy efficient routing algorithm for wireless sensor networks (WSN s) that uses the reinforcement learning technique for routing decisions. The algorithm is expected to reduce energy consumption in routing by dynamic route selection and maintenance. In Q-Iearning, the energy efficiency of routes is evaluated using a reward system based on the dynamic network properties. Based on these rewards and various learned states, a dynamic Q-table is maintained which is used by the nodes to make routing decisions. To further enhance the energy efficiency, Q-Iearning also supports power saving techniques such as sleep mode that allow the nodes to temporarily reduce their energy consumption. Additionally, Q-Iearning is fault-tolerance aware and utilizes conflict-free transmission techniques to reduce the energy cost and minimize packet loss. The algorithm has been evaluated using the IEEE 802.15.4 standard, and simulation results show that it can reduce energy consumption by up to 53 %, with minimal packet loss.","Energy Efficiency ,  Efficient Algorithm ,  Wireless Sensor Networks ,  Efficient Route ,  Routing Algorithm ,  Energy-efficient Routing ,  Data Aggregation Methods ,  Efficient Routing Algorithms ,  Energy Consumption ,  Dynamic Network ,  Wireless Networks ,  Reward System ,  Reduce Energy Consumption ,  Network Algorithm ,  Dynamic Selection ,  Route Selection ,  Reinforcement Learning Techniques ,  Routing Decisions ,  Environmental Changes ,  Learning Algorithms ,  Pathfinding ,  Optimal Policy ,  Reinforcement Learning Algorithm ,  Optimal Path ,  Load Balancing ,  Q-learning Algorithm ,  Military Applications ,  Base Station ,  Agricultural Applications ,  Markov Decision Process "
Reinforcement Learning Based Routing in Networks: Review and Classification of Approaches,https://ieeexplore.ieee.org/document/8701570/,145,Journal Article,IEEE,2019,"Reinforcement learning (RL), which is a class of machine learning, provides a framework by which a system can learn from its previous interactions with its environment to efficiently select its actions in the future. RL has been used in a number of application fields, including game playing, robotics and control, networks, and telecommunications, for building autonomous systems that improve themselves with experience. It is commonly accepted that RL is suitable for solving optimization problems related to distributed systems in general and to routing in networks in particular. RL also has reasonable overhead-in terms of control packets, memory and computation-compared to other optimization techniques used to solve the same problems. Since the mid-1990s, over 60 protocols have been proposed, with major or minor contributions in the field of optimal route selection to convey packets in different types of communication networks under various user QoS requirements. This paper provides a comprehensive review of the literature on the topic. The review is structured in a way that shows how network characteristics and requirements were gradually considered over time. Classification criteria are proposed to present and qualitatively compare existing RL-based routing protocols.","Control Packets ,  Energy Consumption ,  State Space ,  Wireless Networks ,  Transmission Power ,  Reward Function ,  Optimal Path ,  Wireless Sensor Networks ,  Data Packets ,  Cognitive Networks ,  Source Node ,  Residual Energy ,  Ad Hoc Networks ,  Vehicular Networks ,  Delivery Delay ,  Cluster Head ,  Network Lifetime ,  Secondary Users ,  Routing Table ,  Packet Forwarding ,  Hop Count ,  Average Delay ,  Wavelength Division Multiplexing ,  Learnable Parameters ,  Optical Networks ,  All-to-all Communication ,  Neighboring Nodes ,  Protocol Design ,  Routing Algorithm ,  Game Theory "
A Q-Learning-Based Routing Approach for Energy Efficient Information Transmission in Wireless Sensor Network,https://ieeexplore.ieee.org/document/9933016/,6,Journal Article,IEEE,2023,"Nowadays, wireless sensor networks have played an important role in many applications. In these applications, a large number of wireless sensors are deployed in an environment to collect information and form network to transmit collected information to the base station or sink. Because wireless sensors have to work for a long period of time without maintenance, the energy consumption of wireless sensors has a great impact on the lifetime of wireless sensor network. To reduce and balance the energy consumption of wireless sensors, many information transmission routing approaches have been proposed. However, most of them do not consider all energy consumption factors of wireless sensors. To this end, an innovative information transmission routing approach based on Q-learning is proposed in this paper, which enables wireless sensors to adaptively select suitable neighboring sensors to achieve energy efficient information transmission in a decentralized manner. Based on the proposed approach, a wireless sensor first collects state and action information of its neighboring sensors, which includes information transmission direction and distance, the remaining energy, the energy consumption for information transmission and information transmission action. Then, all this information is used to update the Q-values of neighboring sensors, so as to enable the wireless sensor to select suitable neighboring sensor to transmit information according to Q-values. From simulation experiments, it can be seen that the proposed approach enables wireless sensors to reduce and balance the energy consumption of wireless sensors and extend the lifetime of the entire wireless sensor network.","Energy Efficiency ,  Information Transmission ,  Transmission Efficiency ,  Sensor Networks ,  Wireless Sensor ,  Wireless Sensor Networks ,  Routing Approach ,  Energy Consumption ,  Simulation Experiments ,  Base Station ,  Transmission Distance ,  Network Lifetime ,  Role In Many Applications ,  Suitable Sensor ,  Benchmark ,  Dynamic Changes ,  Center For Control ,  Network Topology ,  General Setting ,  Global View ,  Optimal Path ,  Transmission Time ,  Local View ,  Amount Of Transmission ,  Reward Function ,  Square Of The Distance ,  Deep Reinforcement Learning ,  Routing Algorithm ,  Cluster Head ,  Longest Lifetime "
A Comprehensive Review of an Artificial Intelligence Assisted Resource Allocation Strategy in Wireless Sensor Networks,https://ieeexplore.ieee.org/document/10575724/,0,Conference Paper,IEEE,2024,"In today’s world, the Wireless Sensor Network (WSN) is quite important. The implementation of sensor networks through wireless media has also risen, reflecting the growing importance of tracking and monitoring operations. Sensors are ubiquitous, but they come with a host of problems related to power consumption, security, coverage, latency, and design; WSNs are the subject of active investigation. Extending the useful life of sensors has recently emerged as a priority in the scientific community. With a microelectronic device, a sensor has a limited amount of power. The energy required for processing is supplied by the power source. Charging and upgrading nodes might be challenging task if the nodes are spread apart and the energy usage is just as important as an issue with hardware. This research study enhances the energy consumption of its nodes in WSN and evaluates several methods for localization and resource allocation. This research provides a solution to the challenging problem of node management and scheduling by predicting the energy consumption of WSNs to carry out all communications. By modifying AI logic to increase fault tolerance and including the notion of digital twins to make informed judgments and optimize resource utilization via WSN, this study resolves the prior complications. The findings will be useful in enhancing the knowledge of current procedures and creating new, cutting-edge approaches.","Resource Allocation ,  Sensor Networks ,  Wireless Sensor ,  Wireless Sensor Networks ,  Resource Allocation Scheme ,  Energy Consumption ,  Power Consumption ,  Resource Utilization ,  Local Method ,  Fault-tolerant ,  Energy Usage ,  Digital Twin ,  Optimal Utilization Of Resources ,  Machine Learning ,  Service Quality ,  Energy Efficiency ,  Supervised Learning ,  Internet Of Things ,  Wireless Networks ,  Base Station ,  Energy Consumption Efficiency ,  Reinforcement Learning Algorithm ,  Low Power Wide Area Networks ,  Internet Of Things Networks ,  Network Lifetime ,  Sink Node ,  Edge Computing ,  Routing Algorithm ,  Energy Harvesting ,  Relay Selection "
MARTO: A Multi-agent Deep Reinforcement Learning Based Online Topology Optimization Scheme for Wireless Sensor Network,https://ieeexplore.ieee.org/document/10073203/,1,Conference Paper,IEEE,2022,"Wireless sensor networks (WSNs) have been widely used as a potential network paradigm for the ubiquitous interconnection of devices. However, due to the property of limited energy resources, an energy-efficient routing algorithm is urgently needed to prolong the network lifetime. To tackle this issue, we propose MARTO, a Multi-Agent Deep Reinforcement Learning (MADRL) based scheme to provide online topology optimization, after modeling the WSN lifetime maximization problem as a Decentralized Partially Observable Markov Decision Process (Dec-POMDP). Additionally, a loop-free topology generation algorithm is given which can completely avoid routing loops to assist the decision-making of RL agents. Experimental results show that MARTO outperforms several heuristic algorithms and has high energy efficiency which can effectively prolong the lifetime of WSNs.","Deep Reinforcement Learning ,  Wireless Sensor Networks ,  Topology Optimization ,  Multi-agent Deep Reinforcement Learning ,  Energy Efficiency ,  Heuristic Algorithm ,  Markov Decision Process ,  Routing Algorithm ,  Network Lifetime ,  Energy Consumption ,  Local Information ,  Energy Density ,  Transition Probabilities ,  Energy Distribution ,  Solution Space ,  Root Node ,  Actor Network ,  Reward Function ,  Distributed Manner ,  Observation Space ,  Monte Carlo Tree Search ,  Sink Node ,  Routing Decisions ,  Multi-agent Reinforcement Learning ,  Energy Of Nodes ,  Online Algorithm "
AI Routers & Network Mind: A Hybrid Machine Learning Paradigm for Packet Routing,https://ieeexplore.ieee.org/document/8870277/,35,other,IEEE,2019,"With the increasing complexity of network topologies and architectures, adding intelligence to the network control plane through Artificial Intelligence and Machine Learning (AI&ML) is becoming a trend in network development. For large-scale geo-distributed systems, determining how to appropriately introduce intelligence in networking is the key to high-efficiency operation. In this treatise, we explore two deployment paradigms (centralized vs. distributed) for AI-based networking. To achieve the best results, we propose a hybrid ML paradigm that combines a distributed intelligence, based on units called ""AI routers,"" with a centralized intelligence, called the ""network mind"", to support different network services. In the proposed paradigm, we deploy centralized AI control for connection-oriented tunneling-based routing protocols (such as multiprotocol label switching and segment routing) to guarantee a high QoS, whereas for hop-by-hop IP routing, we shift the intelligent control responsibility to each AI router to ease the overhead imposed by centralized control and use the network mind to improve the global convergence.","Machine Learning ,  Center For Control ,  Control Network ,  Network Services ,  Global Convergence ,  Intelligent Control ,  Control Plane ,  Control Strategy ,  Local Information ,  Graphics Processing Unit ,  Shortest Path ,  Network State ,  Closed-loop Control ,  Multi-agent Systems ,  Deep Reinforcement Learning ,  Markov Decision Process ,  Wireless Sensor Networks ,  Data Packets ,  Reinforcement Learning Algorithm ,  Network Congestion ,  Virtual Network Functions ,  Routing Algorithm ,  Routing Scheme ,  Multi-agent Reinforcement Learning ,  Download Link ,  Traffic Routes ,  Network Routing ,  Traditional Network ,  Responsibility For Control ,  Global Perspective "
